event_id,timestamp,user_id,username,command,device,privilege_used
CMD034816,2026-06-18 15:40:00,U1085,barbara.walker67	,systeminfo,WKSTN-U1085,USER
CMD032623,2026-06-19 08:21:00,U1080,joseph.jackson91,whoami,WKSTN-U1080,USER
CMD009442,2026-06-18 14:48:00,U1023,richard.wright,ping 10.0.0.5,WKSTN-U1023,USER
CMD006724,2026-06-18 17:20:00,U1017,emily.hernandez34	,cd project/,WKSTN-U1017,USER
CMD024971,2026-06-18 17:21:00,U1061,jessica.rodriguez,cd project/,WKSTN-U1061,USER
CMD009014,2026-06-19 08:24:00,U1022,sandra.brown,whoami,WKSTN-U1022,USER
CMD033037,2026-06-18 15:39:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD039665,2026-06-18 16:42:00,U1096,david.allen76,df -h,WKSTN-U1096,USER
CMD034383,2026-06-19 08:38:00,U1084,joshua.taylor,ls -la,WKSTN-U1084,USER
CMD020568,2026-06-19 10:42:00,U1050,michael.ramirez,clear,WKSTN-U1050,USER
CMD025779,2026-06-19 10:48:00,U1063,john.nguyen,whoami,WKSTN-U1063,USER
CMD010803,2026-06-19 11:10:00,U1026,elizabeth.gonzalez,dir,WKSTN-U1026,USER
CMD033929,2026-06-19 11:40:00,U1083,sarah.allen70,dir,WKSTN-U1083,USER
CMD009463,2026-06-19 09:35:00,U1023,richard.wright,df -h,WKSTN-U1023,USER
CMD036636,2026-06-19 10:19:00,U1089,paul.brown27,whoami,WKSTN-U1089,USER
CMD032621,2026-06-19 10:00:00,U1080,joseph.jackson91,whoami,WKSTN-U1080,USER
CMD035280,2026-06-19 09:57:00,U1086,steven.thompson53,ls -la,WKSTN-U1086,USER
CMD026164,2026-06-19 10:53:00,U1064,matthew.wright55,dir,WKSTN-U1064,USER
CMD006266,2026-06-19 10:49:00,U1016,patricia.thomas,df -h,WKSTN-U1016,USER
CMD033928,2026-06-19 09:04:00,U1083,sarah.allen70,ls -la,WKSTN-U1083,USER
CMD033060,2026-06-19 11:10:00,U1081,margaret.davis,cd project/,WKSTN-U1081,USER
CMD031766,2026-06-19 11:15:00,U1078,michelle.miller,ls -la,WKSTN-U1078,USER
CMD010360,2026-06-19 11:02:00,U1025,betty.brown22,dir,WKSTN-U1025,USER
CMD012593,2026-06-19 11:53:00,U1030,betty.rodriguez86,git status,WKSTN-U1030,USER
CMD007208,2026-06-19 11:14:00,U1018,betty.white57,whoami,WKSTN-U1018,USER
CMD034832,2026-06-19 11:25:00,U1085,barbara.walker67,clear,WKSTN-U1085,USER
CMD034384,2026-06-19 10:17:00,U1084,joshua.taylor,whoami,WKSTN-U1084,USER
CMD037533,2026-06-19 11:02:00,U1091,linda.robinson,systeminfo,WKSTN-U1091,USER
CMD032622,2026-06-19 11:02:00,U1080,joseph.jackson91,cd project/,WKSTN-U1080,USER
CMD035711,2026-06-19 09:41:00,U1087,charles.sanchez,cd project/,WKSTN-U1087,USER
CMD029779,2026-06-19 10:43:00,U1073,michael.gonzalez,clear,WKSTN-U1073,USER
CMD037534,2026-06-19 10:04:00,U1091,linda.robinson,systeminfo,WKSTN-U1091	,USER
CMD007207,2026-06-19 09:42:00,U1018,betty.white57,git status,WKSTN-U1018,USER
CMD036637,2026-06-19 09:06:00,U1089,paul.brown27,ping 10.0.0.5,WKSTN-U1089,USER
CMD035712,2026-06-19 11:57:00,U1087,charles.sanchez,ping 10.0.0.5,WKSTN-U1087,USER
CMD009918,2026-06-19 13:18:00,U1024,emily.miller,whoami,WKSTN-U1024,USER
CMD006263,2026-06-19 11:58:00,U1016,patricia.thomas,clear,WKSTN-U1016,USER
CMD037532,2026-06-19 12:18:00,U1091,LINDA.ROBINSON,ls -la,WKSTN-U1091,USER
CMD012151,2026-06-19 13:18:00,U1029,michelle.garcia54,,WKSTN-U1029,USER
CMD035710,2026-06-19 13:04:00,U1087,charles.sanchez,ls -la,WKSTN-U1087,USER
CMD020571,2026-06-19 12:42:00,U1050,michael.ramirez,whoami,WKSTN-U1050,USER
CMD015791,2026-06-19 12:06:00,U1038,emily.clark,git pull,WKSTN-U1038,USER
CMD005842,2026-06-19 12:13:00,U1015,lisa.hernandez,git status,WKSTN-U1015,USER
CMD009917,2026-06-19 12:33:00,U1024,emily.miller,whoami,WKSTN-U1024,USER
CMD033473,2026-06-19 12:25:00,U1082,karen.hill96,ipconfig,WKSTN-U1082,USER
CMD038427,2026-06-19 12:10:00,U1093,sarah.clark44,clear,WKSTN-U1093,USER
CMD037993,2026-06-19 12:07:00,U1092,steven.thomas,ping 10.0.0.5,WKSTN-U1092,USER
CMD010357,2026-06-19 12:05:00,U1025,betty.brown22,whoami,WKSTN-U1025,USER
CMD033061,2026-06-19 12:31:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD037991,2026-06-19 13:15:00,U1092,steven.thomas,ping 10.0.0.5,WKSTN-U1092,USER
CMD033472,2026-06-19 12:39:00,U1082,KAREN.HILL96,cd project/,WKSTN-U1082,USER
CMD032620,2026-06-19 11:53:00,U1080,joseph.jackson91,ping 10.0.0.5,WKSTN-U1080,USER
CMD009460,2026-06-19 12:40:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD011265,2026-06-19 12:55:00,U1027,patricia.brown75,git pull,WKSTN-U1027	,USER
CMD006264,2026-06-19 12:33:00,U1016,patricia.thomas,clear,WKSTN-U1016	,USER
CMD006747,2026-06-19 12:21:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD008114,2026-06-19 12:51:00,U1020,,df -h,WKSTN-U1020,USER
CMD007209,2026-06-19 12:20:00,U1018,betty.white57,ls -la,WKSTN-U1018,USER
CMD010358,2026-06-19 12:08:00,U1025,betty.brown22,clear,WKSTN-U1025,USER
CMD041657,2026-06-19 15:33:00,U1031,john.wright28,vssadmin delete shadows /all /quiet,WKSTN-U1031,ADMIN
CMD009461,2026-06-19 15:07:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD009462,2026-06-19 14:42:00,U1023,richard.wright,ping 10.0.0.5,WKSTN-U1023,USER
CMD036200,2026-06-19 13:31:00,U1088,andrew.smith85,git pull,WKSTN-U1088,USER
CMD041656,2026-06-19 15:21:00,U1031,john.wright28,net user hacker /add,WKSTN-U1031,ADMIN
CMD035709,2026-06-19 14:05:00,U1087,charles.sanchez,whoami,WKSTN-U1087,USER
CMD020570,2026-06-19 14:15:00,U1050,michael.ramirez,ipconfig,WKSTN-U1050,USER
CMD038429,2026-06-19 14:31:00,U1093,sarah.clark44,whoami,WKSTN-U1093,USER
CMD038866,2026-06-19 15:25:00,U1094,elizabeth.lewis69,clear,WKSTN-U1094,USER
CMD010359,2026-06-19 13:22:00,U1025,betty.brown22,clear,WKSTN-U1025,USER
CMD024558,2026-06-19 13:25:00,U1060,matthew.anderson,df -h,WKSTN-U1060,USER
CMD008113,2026-06-19 13:39:00,U1020,andrew.thomas36,top,WKSTN-U1020,
CMD041659,2026-06-19 15:38:00,U1031,john.wright28,netsh advfirewall set allprofiles state off,WKSTN-U1031,ADMIN
CMD035282,2026-06-19 16:02:00,U1086,steven.thompson53,cd project/,WKSTN-U1086,USER
CMD020569,2026-06-19 15:42:00,U1050,michael.ramirez,systeminfo,WKSTN-U1050,user
CMD011711,2026-06-19 15:34:00,U1028,john.hill,clear,WKSTN-U1028,USER
CMD006746,2026-06-19 15:46:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD032198,2026-06-19 15:17:00,U1079,emily.jones,dir,WKSTN-U1079,USER
CMD037992,2026-06-19 15:04:00,U1092,steven.thomas,clear,WKSTN-U1092,USER
CMD036638,2026-06-19 13:54:00,U1089,paul.brown27,df -h	,WKSTN-U1089,USER
CMD026165,2026-06-19 13:59:00,U1064,matthew.wright55,git pull,WKSTN-U1064,USER
CMD004190,2026-06-19 15:28:00,U1011,  donna.ramirez75 ,whoami,WKSTN-U1011,USER
CMD033471,2026-06-19 14:37:00,U1082,karen.hill96,git status,WKSTN-U1082,
CMD029778,2026-06-19 15:32:00,U1073,michael.gonzalez,  dir ,WKSTN-U1073,USER
CMD008554,2026-06-19 14:00:00,U1021,jessica.walker,clear,WKSTN-U1021,USER
CMD005444,2026-06-22 09:38:00,U1014,james.taylor,git pull,WKSTN-U1014,USER
CMD033948,2026-06-22 09:38:00,U1083,sarah.allen70,git pull,WKSTN-U1083,USER
CMD038428,2026-06-19 16:33:00,U1093,sarah.clark44,ping 10.0.0.5,WKSTN-U1093,USER
CMD041658,2026-06-19 16:05:00,U1031,john.wright28,powershell -enc JAB...,WKSTN-U1031,ADMIN
CMD038867,2026-06-19 16:33:00,U1094,elizabeth.lewis69,cat readme.txt,WKSTN-U1094,USER
CMD004192,2026-06-19 16:19:00,U1011,donna.ramirez75,top,WKSTN-U1011,USER
CMD028189,2026-06-21 10:01:00,U1069,jessica.clark,whoami,WKSTN-U1069,USER
CMD039290,2026-06-22 09:25:00,U1095,richard.thomas74,git status,WKSTN-U1095,USER
CMD038016,2026-06-22 09:31:00,U1092,steven.thomas,clear,WKSTN-U1092,USER
CMD035281,2026-06-19 16:29:00,U1086,steven.thompson53,cat readme.txt,WKSTN-U1086,USER
CMD034404,2026-06-20 11:41:00,U1084,joshua.taylor,whoami,WKSTN-U1084,USER
CMD033080,2026-06-22 09:18:00,U1081,margaret.davis,ls -la,  WKSTN-U1081 ,USER
CMD033488,2026-06-22 07:48:00,U1082,karen.hill96,top,WKSTN-U1082,USER
CMD034849,2026-06-22 09:08:00,U1085,barbara.walker67,git status,WKSTN-U1085,USER
CMD006287,2026-06-22 09:31:00,U1016,patricia.thomas,git status,  WKSTN-U1016 ,USER
CMD006745,2026-06-19 18:04:00,U1017,emily.hernandez34,ls -la,WKSTN-U1017,USER
CMD026166,2026-06-19 16:09:00,U1064,MATTHEW.WRIGHT55,whoami,WKSTN-U1064,USER
CMD036658,2026-06-22 07:56:00,U1089,paul.brown27,cd project/,WKSTN-U1089,USER
CMD012150,2026-06-19 16:03:00,U1029,michelle.garcia54,ls -la,WKSTN-U1029,USER
CMD038426,2026-06-19 16:09:00,U1093,sarah.clark44,ipconfig,WKSTN-U1093,USER
CMD036656,2026-06-22 07:46:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD004191,2026-06-19 17:43:00,U1011,donna.ramirez75,ipconfig,  WKSTN-U1011 ,USER
CMD033949,2026-06-22 07:22:00,U1083,sarah.allen70,ls -la,WKSTN-U1083,USER
CMD011287,2026-06-22 09:34:00,U1027,patricia.brown75,ping 10.0.0.5,WKSTN-U1027,USER
CMD028207,2026-06-22 07:26:00,U1069,jessica.clark,df -h,WKSTN-U1069,USER
CMD031787,2026-06-22 10:56:00,U1078,michelle.miller,git pull,WKSTN-U1078	,USER
CMD032642,2026-06-22 11:06:00,U1080,joseph.jackson91,cd project/	,WKSTN-U1080,USER
CMD036657,2026-06-22 11:10:00,U1089,paul.brown27,ipconfig,WKSTN-U1089,USER
CMD012613,2026-06-22 10:50:00,U1030,betty.rodriguez86,,WKSTN-U1030,USER
CMD032217,2026-06-22 10:41:00,U1079,emily.jones,dir,WKSTN-U1079,USER
CMD038885,2026-06-22 09:43:00,U1094,elizabeth.lewis69,git status	,WKSTN-U1094,USER
CMD037554,2026-06-22 10:46:00,U1091,linda.robinson,,WKSTN-U1091,USER
CMD012169,2026-06-22 11:23:00,U1029,michelle.garcia54,ipconfig,WKSTN-U1029,USER
CMD008130,2026-06-22 10:03:00,U1020,andrew.thomas36	,ls -la,WKSTN-U1020,USER
CMD007686,2026-06-22 10:22:00,U1019,donna.anderson,ls -la,WKSTN-U1019,USER
CMD034850,2026-06-22 10:33:00,U1085,barbara.walker67,dir,WKSTN-U1085,USER
CMD009938,2026-06-22 10:19:00,U1024,emily.miller,cd project/,  WKSTN-U1024 ,USER
CMD009937,2026-06-22 09:58:00,U1024,emily.miller,systeminfo,WKSTN-U1024,USER
CMD016612,2026-06-22 09:39:00,U1040,matthew.martin,git status,WKSTN-U1040,USER
CMD009484,2026-06-22 10:41:00,U1023,richard.wright,ls -la,WKSTN-U1023,USER
CMD036218,2026-06-22 10:04:00,U1088,andrew.smith85,dir,,USER
CMD038015,2026-06-22 11:06:00,U1092,steven.thomas,cd project/,WKSTN-U1092,USER
CMD032215,2026-06-22 11:16:00,U1079,emily.jones,ipconfig,WKSTN-U1079,USER
CMD008578,2026-06-22 10:52:00,U1021,jessica.walker,ping 10.0.0.5,WKSTN-U1021,USER
CMD016991,2026-06-22 10:24:00,U1041,matthew.allen52,systeminfo,WKSTN-U1041,USER
CMD007226,2026-06-22 10:06:00,U1018,betty.white57,top,WKSTN-U1018,USER
CMD008576,2026-06-22 11:21:00,U1021,jessica.walker,git pull,WKSTN-U1021,USER
CMD028206,2026-06-22 09:53:00,U1069,jessica.clark,cat readme.txt,WKSTN-U1069,USER
CMD009483,2026-06-22 11:18:00,U1023,richard.wright,df -h,WKSTN-U1023,USER
CMD038887,2026-06-22 11:22:00,U1094,elizabeth.lewis69,,WKSTN-U1094,USER
CMD006767,2026-06-22 12:59:00,U1017,emily.hernandez34,git pull,WKSTN-U1017	,USER
CMD023374,2026-06-22 13:23:00,U1057,nancy.sanchez,,WKSTN-U1057,USER
CMD001511,2026-06-22 12:23:00,U1004,,systeminfo,WKSTN-U1004,USER
CMD022195,2026-06-22 13:30:00,U1054,anthony.martinez,  ls -la ,WKSTN-U1054,USER
CMD001512,2026-06-22 12:29:00,U1004,elizabeth.wilson98,ping 10.0.0.5,WKSTN-U1004,USER
CMD011286,2026-06-22 12:51:00,U1027,patricia.brown75,ipconfig,WKSTN-U1027,USER
CMD011728,2026-06-22 13:28:00,U1028,,cd project/,WKSTN-U1028,USER
CMD009939,2026-06-22 11:35:00,U1024,emily.miller,cat readme.txt,WKSTN-U1024,USER
CMD009037,2026-06-22 11:33:00,U1022,sandra.brown,df -h,WKSTN-U1022,USER
CMD010379,2026-06-22 11:27:00,U1025,betty.brown22,systeminfo,WKSTN-U1025,USER
CMD037109,2026-06-22 12:18:00,U1090,mary.hill,cd project/,WKSTN-U1090,USER
CMD037553,2026-06-22 13:06:00,U1091,linda.robinson,ping 10.0.0.5,WKSTN-U1091,USER
CMD018196,2026-06-22 13:32:00,U1044,lisa.ramirez9,ping 10.0.0.5,WKSTN-U1044,USER
CMD004621,2026-06-22 13:58:00,U1012,linda.martinez,whoami,WKSTN-U1012,USER
CMD022193,2026-06-22 12:52:00,U1054,anthony.martinez,dir,WKSTN-U1054,USER
CMD031785,2026-06-22 12:13:00,U1078,michelle.miller,systeminfo,WKSTN-U1078,USER
CMD024180,2026-06-22 13:26:00,U1059,daniel.perez98,,WKSTN-U1059,USER
CMD035734,2026-06-22 13:19:00,U1087,charles.sanchez,ping 10.0.0.5,WKSTN-U1087,USER
CMD010377,2026-06-22 13:29:00,U1025,betty.brown22,dir	,WKSTN-U1025,USER
CMD022192,2026-06-22 13:08:00,U1054,anthony.martinez,systeminfo,WKSTN-U1054,USER
CMD039289,2026-06-22 12:27:00,U1095,richard.thomas74,whoami,WKSTN-U1095,USER
CMD038013,2026-06-22 12:07:00,U1092,steven.thomas,cat readme.txt,  WKSTN-U1092 ,USER
CMD023375,2026-06-22 13:22:00,U1057,nancy.sanchez,git pull,WKSTN-U1057,USER
CMD028208,2026-06-22 13:14:00,U1069,jessica.clark,git pull,WKSTN-U1069,USER
CMD010378,2026-06-22 13:25:00,U1025,betty.brown22,dir,WKSTN-U1025,USER
CMD012168,2026-06-22 14:55:00,U1029,michelle.garcia54,cat readme.txt,WKSTN-U1029,USER
CMD009940,2026-06-22 14:26:00,U1024,emily.miller,systeminfo,WKSTN-U1024,USER
CMD022194,2026-06-22 15:13:00,U1054,anthony.martinez,dir,WKSTN-U1054,USER
CMD010380,2026-06-22 15:31:00,U1025,betty.brown22,cat readme.txt,WKSTN-U1025,user
CMD009036,2026-06-22 14:20:00,U1022,sandra.brown,ping 10.0.0.5,WKSTN-U1022,USER
CMD008577,2026-06-22 14:08:00,U1021,jessica.walker,systeminfo,WKSTN-U1021,USER
CMD038449,2026-06-22 14:06:00,U1093,sarah.clark44	,ls -la,WKSTN-U1093,USER
CMD007227,2026-06-22 14:44:00,U1018,betty.white57,clear,WKSTN-U1018,USER
CMD031786,2026-06-22 15:00:00,U1078,  michelle.miller ,cat readme.txt,WKSTN-U1078,USER
CMD010816,2026-06-22 14:42:00,U1026,elizabeth.gonzalez	,df -h,WKSTN-U1026,USER
CMD028205,2026-06-22 15:08:00,U1069,jessica.clark,whoami,WKSTN-U1069,USER
CMD005042,2026-06-22 15:31:00,U1013,emily.smith,systeminfo,WKSTN-U1013,USER
CMD012167,2026-06-22 15:12:00,U1029,michelle.garcia54,systeminfo,WKSTN-U1029,USER
CMD038886,2026-06-22 15:42:00,U1094,elizabeth.lewis69,ipconfig,WKSTN-U1094	,USER
CMD018195,2026-06-22 15:38:00,U1044,lisa.ramirez9,,WKSTN-U1044,USER
CMD034851,2026-06-22 14:01:00,U1085,barbara.walker67,ping 10.0.0.5,WKSTN-U1085,USER
CMD024179,2026-06-22 14:59:00,U1059,daniel.perez98,top,WKSTN-U1059,USER
CMD034852,2026-06-22 15:41:00,U1085,barbara.walker67,top,WKSTN-U1085,USER
CMD008579,2026-06-22 16:09:00,U1021,jessica.walker,ls -la,WKSTN-U1021,USER
CMD034424,2026-06-22 15:37:00,U1084,joshua.taylor,ls -la,WKSTN-U1084,USER
CMD038447,2026-06-22 14:08:00,U1093,sarah.clark44,dir,WKSTN-U1093,USER
CMD038014,2026-06-22 14:49:00,U1092,steven.thomas,ping 10.0.0.5,WKSTN-U1092,USER
CMD016613,2026-06-22 15:31:00,U1040,matthew.martin,whoami,WKSTN-U1040,USER
CMD016614,2026-06-22 14:31:00,U1040,matthew.martin,cat readme.txt,WKSTN-U1040,USER
CMD001513,2026-06-22 14:03:00,U1004,elizabeth.wilson98,cd project/,WKSTN-U1004,USER
CMD035319,2026-06-23 08:06:00,U1086,steven.thompson53,git pull,WKSTN-U1086,USER
CMD011307,2026-06-23 07:54:00,U1027,patricia.brown75,git pull,WKSTN-U1027,USER
CMD038448,2026-06-22 16:14:00,U1093,sarah.clark44,,WKSTN-U1093,USER
CMD007228,2026-06-22 16:54:00,U1018,betty.white57,systeminfo,WKSTN-U1018,USER
CMD007229,2026-06-22 17:16:00,U1018,betty.white57,ping 10.0.0.5,WKSTN-U1018,USER
CMD037110,2026-06-22 17:49:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD008600,2026-06-23 08:07:00,U1021,jessica.walker,top,WKSTN-U1021,USER
CMD032216,2026-06-22 17:21:00,U1079,emily.jones,whoami,WKSTN-U1079,USER
CMD008143,2026-06-23 07:32:00,U1020,andrew.thomas36,ls -la,WKSTN-U1020,USER
CMD022601,2026-06-22 17:35:00,U1055,patricia.wilson54,cat readme.txt,WKSTN-U1055,USER
CMD022602,2026-06-22 17:32:00,U1055,patricia.wilson54,ping 10.0.0.5,WKSTN-U1055,USER
CMD001135,2026-06-23 07:46:00,U1003,kenneth.clark29,systeminfo,WKSTN-U1003,USER
CMD002695,2026-06-22 16:56:00,U1007,sarah.robinson82,ipconfig,WKSTN-U1007,USER
CMD011727,2026-06-22 16:32:00,U1028,,ipconfig,WKSTN-U1028,USER
CMD035299,2026-06-22 17:12:00,U1086,steven.thompson53,clear,WKSTN-U1086,USER
CMD033514,2026-06-23 08:23:00,U1082,karen.hill96,cat readme.txt,WKSTN-U1082,USER
CMD011743,2026-06-23 08:01:00,U1028,john.hill,git status,WKSTN-U1028,USER
CMD040132,2026-06-23 07:09:00,U1097,mark.martinez10,whoami,WKSTN-U1097,USER
CMD011729,2026-06-22 16:55:00,U1028,john.hill,ls -la,WKSTN-U1028,USER
CMD010835,2026-06-23 08:37:00,U1026,elizabeth.gonzalez,cd project/,WKSTN-U1026,USER
CMD010817,2026-06-22 17:07:00,U1026,elizabeth.gonzalez,df -h,WKSTN-U1026,USER
CMD035321,2026-06-23 07:52:00,U1086,steven.thompson53,systeminfo,WKSTN-U1086,USER
CMD016611,2026-06-22 17:40:00,U1040,matthew.martin,cat readme.txt,WKSTN-U1040,USER
CMD010815,2026-06-22 16:34:00,U1026,elizabeth.gonzalez,cat readme.txt,,USER
CMD035320,2026-06-23 08:21:00,U1086,steven.thompson53,ls -la,WKSTN-U1086,USER
CMD030620,2026-06-23 11:15:00,U1075,,ls -la,WKSTN-U1075,USER
CMD010403,2026-06-23 10:00:00,U1025,betty.brown22,cat readme.txt,WKSTN-U1025,USER
CMD037573,2026-06-23 09:20:00,U1091,linda.robinson,ipconfig,WKSTN-U1091,USER
CMD038036,2026-06-23 10:31:00,U1092,steven.thomas,  cd project/ ,WKSTN-U1092,USER
CMD038468,2026-06-23 10:12:00,U1093,sarah.clark44,cat readme.txt,WKSTN-U1093,USER
CMD037131,2026-06-23 10:12:00,U1090,mary.hill,ping 10.0.0.5,WKSTN-U1090,USER
CMD036675,2026-06-23 11:02:00,U1089,,git status,WKSTN-U1089,USER
CMD033967,2026-06-23 09:36:00,U1083,sarah.allen70,ls -la,WKSTN-U1083,USER
CMD037132,2026-06-23 10:56:00,U1090,mary.hill	,dir,WKSTN-U1090,
CMD005462,2026-06-23 09:44:00,U1014,james.taylor,dir,WKSTN-U1014,USER
CMD013450,2026-06-23 09:19:00,U1032,paul.wright91,git pull,WKSTN-U1032,USER
CMD038905,2026-06-23 09:41:00,U1094,elizabeth.lewis69,git status,WKSTN-U1094,USER
CMD035752,2026-06-23 10:31:00,U1087,charles.sanchez,whoami,WKSTN-U1087,USER
CMD009505,2026-06-23 10:31:00,U1023,richard.wright,clear,WKSTN-U1023,USER
CMD010838,2026-06-23 10:06:00,U1026,elizabeth.gonzalez	,ls -la,WKSTN-U1026,USER
CMD021393,2026-06-23 11:20:00,U1052,paul.taylor,cd project/,WKSTN-U1052,USER
CMD008145,2026-06-23 08:43:00,U1020,andrew.thomas36,clear,WKSTN-U1020,USER
CMD011308,2026-06-23 08:53:00,U1027,patricia.brown75,ls -la,WKSTN-U1027,USER
CMD032665,2026-06-23 08:51:00,U1080,joseph.jackson91,clear,WKSTN-U1080,USER
CMD007252,2026-06-23 08:41:00,U1018,BETTY.WHITE57,df -h,WKSTN-U1018,USER
CMD008602,2026-06-23 08:41:00,U1021,jessica.walker,dir	,WKSTN-U1021,USER
CMD036677,2026-06-23 11:14:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD007250,2026-06-23 09:53:00,U1018,betty.white57,git status,WKSTN-U1018,USER
CMD011745,2026-06-23 11:14:00,U1028,john.hill,ls -la,WKSTN-U1028,USER
CMD038467,2026-06-23 10:08:00,U1093,sarah.clark44,cat readme.txt,  WKSTN-U1093 ,USER
CMD010836,2026-06-23 12:55:00,U1026,elizabeth.gonzalez,,WKSTN-U1026,USER
CMD033512,2026-06-23 12:47:00,U1082,karen.hill96,top,WKSTN-U1082,USER
CMD005461,2026-06-23 12:03:00,U1014,james.taylor,  top ,WKSTN-U1014,USER
CMD012631,2026-06-23 11:36:00,U1030,betty.rodriguez86,cd project/,WKSTN-U1030,USER
CMD000720,2026-06-23 11:23:00,U1002,donna.ramirez	,top,WKSTN-U1002,USER
CMD036674,2026-06-23 11:34:00,U1089,paul.brown27,git status,WKSTN-U1089,user
CMD011309,2026-06-23 12:35:00,U1027,patricia.brown75,ls -la,WKSTN-U1027,USER
CMD036237,2026-06-23 12:26:00,U1088,andrew.smith85,clear,  WKSTN-U1088 ,USER
CMD026609,2026-06-23 11:43:00,U1065,MICHAEL.RAMIREZ47,git status,WKSTN-U1065,USER
CMD011310,2026-06-23 12:21:00,U1027,patricia.brown75,git pull,WKSTN-U1027,USER
CMD026610,2026-06-23 12:43:00,U1065,michael.ramirez47,git pull,WKSTN-U1065,USER
CMD011746,2026-06-23 11:25:00,U1028,john.hill,cat readme.txt,WKSTN-U1028,USER
CMD036676,2026-06-23 12:37:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD008146,2026-06-23 11:24:00,U1020,andrew.thomas36,systeminfo,WKSTN-U1020,USER
CMD041274,2026-06-23 11:55:00,U1100,daniel.brown38,df -h,WKSTN-U1100,USER
CMD038037,2026-06-23 12:50:00,U1092,steven.thomas,cd project/,WKSTN-U1092,USER
CMD038039,2026-06-23 12:44:00,U1092,steven.thomas,cd project/,WKSTN-U1092,USER
CMD006787,2026-06-23 11:46:00,U1017,emily.hernandez34,systeminfo,WKSTN-U1017,USER
CMD041273,2026-06-23 11:34:00,U1100,daniel.brown38,dir,WKSTN-U1100,USER
CMD009504,2026-06-23 12:36:00,U1023,richard.wright,git status,WKSTN-U1023,USER
CMD006307,2026-06-23 11:32:00,U1016,patricia.thomas,clear,WKSTN-U1016,USER
CMD009058,2026-06-23 12:20:00,U1022,sandra.brown,cat readme.txt,WKSTN-U1022,USER
CMD032666,2026-06-23 12:36:00,U1080,,whoami,WKSTN-U1080,USER
CMD033099,2026-06-23 12:21:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD040131,2026-06-23 12:00:00,U1097,mark.martinez10,clear,WKSTN-U1097,USER
CMD012186,2026-06-23 13:58:00,U1029,michelle.garcia54,clear,WKSTN-U1029,USER
CMD008144,2026-06-23 13:08:00,U1020,andrew.thomas36,df -h,WKSTN-U1020,USER
CMD038906,2026-06-23 14:36:00,U1094,ELIZABETH.LEWIS69,cat readme.txt,WKSTN-U1094,USER
CMD006308,2026-06-23 14:05:00,U1016,patricia.thomas,cat readme.txt,WKSTN-U1016,USER
CMD021392,2026-06-23 14:23:00,U1052,paul.taylor,top,WKSTN-U1052	,USER
CMD025029,2026-06-23 14:36:00,U1061,jessica.rodriguez,cd project/,WKSTN-U1061,USER
CMD035318,2026-06-23 13:37:00,U1086,STEVEN.THOMPSON53,whoami,WKSTN-U1086,USER
CMD038466,2026-06-23 14:09:00,U1093,sarah.clark44,cd project/,WKSTN-U1093,USER
CMD005463,2026-06-23 13:39:00,U1014,james.taylor,clear,WKSTN-U1014,USER
CMD033511,2026-06-23 13:48:00,U1082,karen.hill96,clear,WKSTN-U1082,USER
CMD009506,2026-06-23 13:04:00,U1023,richard.wright,df -h,WKSTN-U1023,USER
CMD033513,2026-06-23 12:56:00,U1082,karen.hill96,git pull,WKSTN-U1082,USER
CMD033100,2026-06-23 13:32:00,U1081,,git status,WKSTN-U1081,USER
CMD030622,2026-06-23 14:02:00,U1075,steven.lewis,cd project/,WKSTN-U1075,USER
CMD000721,2026-06-23 14:21:00,U1002,donna.ramirez,top,WKSTN-U1002,USER
CMD030621,2026-06-23 13:26:00,U1075,steven.lewis,whoami,WKSTN-U1075,USER
CMD007253,2026-06-23 13:01:00,U1018,betty.white57,dir,WKSTN-U1018,USER
CMD026608,2026-06-23 14:21:00,U1065,michael.ramirez47,top,WKSTN-U1065,user
CMD007251,2026-06-23 14:03:00,U1018,betty.white57,clear,WKSTN-U1018,USER
CMD037574,2026-06-23 14:10:00,U1091,linda.robinson,cd project/,WKSTN-U1091,USER
CMD010402,2026-06-23 14:05:00,U1025,betty.brown22,ping 10.0.0.5,WKSTN-U1025,USER
CMD008601,2026-06-23 14:36:00,U1021,jessica.walker,ipconfig,WKSTN-U1021,USER
CMD010401,2026-06-23 13:15:00,U1025,betty.brown22,ping 10.0.0.5,WKSTN-U1025,USER
CMD040133,2026-06-23 14:37:00,U1097,mark.martinez10,cat readme.txt,WKSTN-U1097,USER
CMD034441,2026-06-23 13:12:00,U1084,  joshua.taylor ,cat readme.txt,WKSTN-U1084,USER
CMD025028,2026-06-23 15:50:00,U1061,JESSICA.RODRIGUEZ,ipconfig,WKSTN-U1061,USER
CMD037133,2026-06-23 15:01:00,U1090,mary.hill,cd project/,WKSTN-U1090,USER
