event_id,timestamp,user_id,username,application,duration_minutes,device
APP013634,2026-06-05 08:22:00,U1033,linda.miller,Workday,3,WKSTN-U1033
APP023961,2026-06-05 08:54:00,U1059,daniel.perez98,  Excel ,36,WKSTN-U1059	
APP015182,2026-06-05 09:06:00,U1037,robert.martin,Excel,54,WKSTN-U1037
APP023191,2026-06-05 08:16:00,U1057,nancy.sanchez,Salesforce,71,WKSTN-U1057
APP003249,2026-06-05 09:07:00,U1009,daniel.brown,Chrome,3,WKSTN-U1009
APP015183,2026-06-05 08:23:00,U1037,robert.martin,Excel,26,WKSTN-U1037
APP000898,2026-06-05 09:02:00,U1003,kenneth.clark29,QuickBooks,24,WKSTN-U1003
APP005249,2026-06-05 09:41:00,U1014,james.taylor,SAP,81,WKSTN-U1014
APP024376,2026-06-05 09:37:00,U1060,matthew.anderson,Salesforce,39,WKSTN-U1060
APP028815,2026-06-05 09:22:00,U1071,matthew.robinson35,  Chrome ,43,WKSTN-U1071
APP018803,2026-06-05 09:48:00,U1046,michelle.torres39,Chrome,23,WKSTN-U1046
APP004015,2026-06-05 09:40:00,U1011,donna.ramirez75,Chrome,8,WKSTN-U1011
APP008347,2026-06-05 09:52:00,U1021,jessica.walker,Slack,82,WKSTN-U1021
APP012815,2026-06-05 09:27:00,U1031,john.wright28,Outlook,6,WKSTN-U1031
APP023565,2026-06-05 09:33:00,U1058,jennifer.ramirez18,Zoom,4,WKSTN-U1058
APP029993,2026-06-05 09:33:00,U1074,sarah.williams7,Chrome,30000.0,WKSTN-U1074
APP028811,2026-06-05 09:33:00,U1071,matthew.robinson35,Word,29,WKSTN-U1071
APP037336,2026-06-05 09:50:00,U1091,  linda.robinson ,Active Directory Console,88,WKSTN-U1091
APP036418,2026-06-05 09:35:00,U1089,paul.brown27,Slack,81,WKSTN-U1089
APP011940,2026-06-05 09:49:00,U1029,michelle.garcia54,Chrome,61,WKSTN-U1029
APP027956,2026-06-05 10:04:00,U1069,jessica.clark,Chrome,63,WKSTN-U1069
APP002492,2026-06-05 10:03:00,U1007,sarah.robinson82,Excel,57,WKSTN-U1007
APP032412,2026-06-05 09:58:00,U1080,,Wireshark,55,WKSTN-U1080
APP010598,2026-06-05 09:43:00,U1026,elizabeth.gonzalez,Docker Desktop,71,WKSTN-U1026
APP004405,2026-06-05 09:15:00,U1012,LINDA.MARTINEZ,QuickBooks,50,WKSTN-U1012
APP038217,2026-06-05 09:19:00,U1093,sarah.clark44	,ACTIVE DIRECTORY CONSOLE,7,WKSTN-U1093
APP031185,2026-06-05 09:47:00,U1077,kimberly.harris58,Outlook,73,WKSTN-U1077
APP029607,2026-06-05 09:23:00,U1073,michael.gonzalez,Outlook,15,WKSTN-U1073
APP028393,2026-06-05 09:28:00,U1070,,Chrome,53,WKSTN-U1070
APP034165,2026-06-05 09:13:00,U1084,joshua.taylor,Terminal,23,WKSTN-U1084
APP039084,2026-06-05 09:59:00,U1095,richard.thomas74,Zoom,67,WKSTN-U1095
APP019611,2026-06-05 09:48:00,U1048,JENNIFER.THOMAS87,Chrome,25,WKSTN-U1048
APP032411,2026-06-05 10:09:00,U1080,joseph.jackson91,PuTTY,30,WKSTN-U1080
APP029606,2026-06-05 10:31:00,U1073,michael.gonzalez,Outlook,14,WKSTN-U1073	
APP035949,2026-06-05 10:16:00,U1088,andrew.smith85,Chrome,27,  WKSTN-U1088 
APP018802,2026-06-05 10:14:00,U1046,michelle.torres39,Excel,2,WKSTN-U1046
APP008799,2026-06-05 10:30:00,U1022,sandra.brown,Git,62,WKSTN-U1022
APP013632,2026-06-05 10:16:00,U1033,linda.miller,Excel,5,WKSTN-U1033
APP025187,2026-06-05 10:31:00,U1062,william.martin,Excel,52,WKSTN-U1062
APP024760,2026-06-05 10:05:00,U1061,jessica.rodriguez,Outlook,39,WKSTN-U1061
APP014800,2026-06-05 10:07:00,U1036,,Outlook,36,WKSTN-U1036
APP004404,2026-06-05 10:25:00,U1012,linda.martinez,Outlook,89,WKSTN-U1012
APP002105,2026-06-05 10:21:00,U1006,george.gonzalez,CHROME,64,WKSTN-U1006
APP026811,2026-06-05 10:19:00,U1066,michelle.wright62,Outlook,,WKSTN-U1066
APP020374,2026-06-05 10:10:00,U1050,michael.ramirez,Excel,23,WKSTN-U1050
APP010150,2026-06-05 10:17:00,U1025,betty.brown22,Jenkins,33,WKSTN-U1025
APP029608,2026-06-05 10:15:00,U1073,michael.gonzalez,Outlook,9,WKSTN-U1073
APP020789,2026-06-05 10:07:00,U1051,  sandra.king72 ,Zoom,52,WKSTN-U1051
APP040295,2026-06-05 10:09:00,U1098,nancy.wright49,Zoom,28,
APP006060,2026-06-05 10:16:00,U1016,patricia.thomas,Slack,60,WKSTN-U1016
APP018801,2026-06-05 10:20:00,U1046,michelle.torres39,Workday,4,WKSTN-U1046
APP040683,2026-06-05 10:09:00,U1099,joseph.garcia,Zoom,41,WKSTN-U1099
APP037335,2026-06-05 10:15:00,U1091,linda.robinson,Wireshark,18,WKSTN-U1091
APP022407,2026-06-05 10:29:00,U1055,patricia.wilson54,Salesforce,15,WKSTN-U1055
APP002879,2026-06-05 10:22:00,U1008,joshua.hernandez,QuickBooks,,WKSTN-U1008
APP014415,2026-06-05 10:24:00,U1035,nancy.rodriguez82,Outlook,55,WKSTN-U1035
APP037777,2026-06-05 10:14:00,U1092,steven.thomas,Active Directory Console,25,WKSTN-U1092
APP005246,2026-06-05 10:40:00,U1014,james.taylor,Outlook,51,WKSTN-U1014
APP012376,2026-06-05 10:38:00,U1030,betty.rodriguez86,Chrome,58,WKSTN-U1030
APP033726,2026-06-05 10:40:00,U1083,sarah.allen70,Wireshark,58,WKSTN-U1083
APP017195,2026-06-05 10:51:00,U1042,michael.hill56,Workday,40,WKSTN-U1042
APP034162,2026-06-05 10:52:00,U1084,joshua.taylor,wireshark,14,WKSTN-U1084
APP033281,2026-06-05 10:44:00,U1082,karen.hill96,Terminal,8,WKSTN-U1082
APP036858,2026-06-05 10:33:00,U1090,mary.hill,Wireshark,3,WKSTN-U1090
APP025581,2026-06-05 10:46:00,U1063,john.nguyen,Chrome,31,WKSTN-U1063
APP011041,2026-06-05 10:33:00,U1027,patricia.brown75,Jenkins,34,WKSTN-U1027
APP036421,2026-06-05 10:50:00,U1089,  paul.brown27 ,Wireshark,18,WKSTN-U1089
APP030412,2026-06-05 10:47:00,U1075,steven.lewis,Word,6,WKSTN-U1075
APP000088,2026-06-05 10:43:00,U1001,linda.johnson95,SAP,57,WKSTN-U1001
APP023964,2026-06-05 10:49:00,U1059,daniel.perez98,Outlook,40,WKSTN-U1059
APP040682,2026-06-05 10:58:00,U1099,joseph.garcia,Excel,17,WKSTN-U1099
APP012378,2026-06-05 10:41:00,U1030,betty.rodriguez86,Chrome,14,WKSTN-U1030
APP036861,2026-06-05 11:01:00,U1090,mary.hill,Terminal,70,WKSTN-U1090
APP032839,2026-06-05 10:37:00,U1081,margaret.davis,Slack,74,WKSTN-U1081
APP025980,2026-06-05 11:01:00,U1064,matthew.wright55,Chrome,51,WKSTN-U1064
APP022780,2026-06-05 10:40:00,U1056,anthony.clark,Salesforce,41,WKSTN-U1056
APP020373,2026-06-05 10:51:00,U1050,michael.ramirez,Chrome,49,WKSTN-U1050
APP004830,2026-06-05 10:44:00,U1013,emily.smith,Chrome,78,WKSTN-U1013
APP031993,2026-06-05 10:32:00,U1079,emily.jones,Wireshark,47,WKSTN-U1079
APP014013,2026-06-05 10:43:00,U1034,thomas.allen63,workday,49,WKSTN-U1034
APP002881,2026-06-05 10:54:00,U1008,joshua.hernandez,SAP,70,WKSTN-U1008
APP036860,2026-06-05 10:37:00,U1090,mary.hill,Terminal,62,WKSTN-U1090
APP004013,2026-06-05 11:14:00,U1011,donna.ramirez75,SAP,87,WKSTN-U1011
APP012377,2026-06-05 11:06:00,U1030,betty.rodriguez86,Chrome,43,WKSTN-U1030
APP017598,2026-06-05 11:32:00,U1043,thomas.williams91,Workday,N/A,WKSTN-U1043
APP018377,2026-06-05 11:26:00,U1045,daniel.sanchez90,Workday,65,WKSTN-U1045
APP035060,2026-06-05 11:01:00,U1086,steven.thompson53,Slack,61,WKSTN-U1086
APP034626,2026-06-05 11:24:00,U1085,barbara.walker67,Active Directory Console,7,WKSTN-U1085
APP007906,2026-06-05 11:29:00,U1020,andrew.thomas36,Jenkins,75,WKSTN-U1020
APP000901,2026-06-05 11:30:00,U1003,kenneth.clark29,QuickBooks,16,WKSTN-U1003
APP032409,2026-06-05 11:31:00,U1080,joseph.jackson91,,70,  WKSTN-U1080 
APP011518,2026-06-05 11:03:00,U1028,john.hill,VSCode,52,WKSTN-U1028
APP035952,2026-06-05 11:02:00,U1088,andrew.smith85,Chrome,42,WKSTN-U1088
APP039486,2026-06-05 11:03:00,U1096,david.allen76,PowerPoint,31,WKSTN-U1096
APP025981,2026-06-05 11:04:00,U1064,matthew.wright55,Chrome,22,WKSTN-U1064
APP020375,2026-06-05 11:14:00,U1050,michael.ramirez,Excel,85,WKSTN-U1050
APP000470,2026-06-05 11:21:00,U1002,donna.ramirez,SAP,15,WKSTN-U1002
APP016001,2026-06-05 11:29:00,U1039,MARK.THOMAS,Excel,5,WKSTN-U1039
APP009702,2026-06-05 11:26:00,U1024,emily.miller,Docker Desktop,70,WKSTN-U1024
APP030793,2026-06-05 11:23:00,U1076,john.torres,Word,81,WKSTN-U1076
APP024762,2026-06-05 11:16:00,U1061,jessica.rodriguez,Excel,63,WKSTN-U1061
APP041056,2026-06-05 11:23:00,U1100,daniel.brown38,Zoom,45,WKSTN-U1100
APP005245,2026-06-05 11:11:00,U1014,james.taylor,sap,67,WKSTN-U1014
APP033728,2026-06-05 11:01:00,U1083,sarah.allen70,Active Directory Console,32,WKSTN-U1083
APP007905,2026-06-05 11:18:00,U1020,andrew.thomas36,Git,11,WKSTN-U1020
APP027954,2026-06-05 11:04:00,U1069,jessica.clark,Chrome,81,WKSTN-U1069
APP039899,2026-06-05 11:04:00,U1097,mark.martinez10,Excel,35,WKSTN-U1097
APP002878,2026-06-05 11:57:00,U1008,joshua.hernandez,SAP,78,WKSTN-U1008
APP022406,2026-06-05 11:58:00,U1055,patricia.wilson54,Excel,43,WKSTN-U1055
APP024379,2026-06-05 11:55:00,U1060,matthew.anderson,Zoom,35,WKSTN-U1060
APP039482,2026-06-05 12:06:00,U1096,david.allen76,PowerPoint,,WKSTN-U1096
APP021983,2026-06-05 11:47:00,U1054,ANTHONY.MARTINEZ,Zoom,38,WKSTN-U1054
APP014417,2026-06-05 11:45:00,U1035,nancy.rodriguez82,Excel,62,WKSTN-U1035
APP016798,2026-06-05 12:00:00,U1041,matthew.allen52,Workday,67,WKSTN-U1041
APP028812,2026-06-05 12:19:00,U1071,matthew.robinson35,Outlook,3,WKSTN-U1071
APP030792,2026-06-05 11:33:00,U1076,john.torres,DOCUSIGN	,22,WKSTN-U1076
APP004014,2026-06-05 12:04:00,U1011,donna.ramirez75,QuickBooks,41,WKSTN-U1011
APP026810,2026-06-05 12:04:00,U1066,michelle.wright62,DocuSign,66,WKSTN-U1066
APP019205,2026-06-05 12:09:00,U1047,sandra.lewis,Excel,8,WKSTN-U1047
APP035061,2026-06-05 11:49:00,U1086,steven.thompson53,Active Directory Console,39,WKSTN-U1086
APP007000,2026-06-05 11:53:00,U1018,betty.white57,Docker Desktop,25,WKSTN-U1018
APP000469,2026-06-05 12:09:00,U1002,donna.ramirez,SAP,31,  WKSTN-U1002 
APP017197,2026-06-05 12:11:00,U1042,,Excel,84,WKSTN-U1042
APP025186,2026-06-05 12:02:00,U1062,william.martin,Outlook,9,WKSTN-U1062
APP026376,2026-06-05 11:34:00,U1065,michael.ramirez47,Word,10,WKSTN-U1065
APP025583,2026-06-05 11:38:00,U1063,,Outlook,16,WKSTN-U1063
APP021180,2026-06-05 12:12:00,U1052,paul.taylor,Chrome,16,
APP031571,2026-06-05 11:33:00,U1078,michelle.miller,Outlook,44,WKSTN-U1078
APP001703,2026-06-05 11:50:00,U1005,robert.robinson,Excel,57,WKSTN-U1005
APP022779,2026-06-05 11:37:00,U1056,anthony.clark,outlook,25,WKSTN-U1056
APP033727,2026-06-05 11:56:00,U1083,sarah.allen70,Slack,27,WKSTN-U1083
APP003660,2026-06-05 11:45:00,U1010,susan.young51,Outlook,53,WKSTN-U1010
APP038668,2026-06-05 12:29:00,U1094,elizabeth.lewis69,Terminal,24,WKSTN-U1094
APP000899,2026-06-05 12:28:00,U1003,kenneth.clark29,Chrome,15,WKSTN-U1003
APP005652,2026-06-05 12:44:00,U1015,lisa.hernandez,Chrome,15,WKSTN-U1015	
APP030794,2026-06-05 12:42:00,U1076,john.torres,Outlook,,WKSTN-U1076
APP035951,2026-06-05 12:19:00,U1088,andrew.smith85,Slack,36,WKSTN-U1088
APP032841,2026-06-05 12:28:00,U1081,margaret.davis,Active Directory Console,61,WKSTN-U1081
APP018804,2026-06-05 12:47:00,U1046,michelle.torres39,Excel,55,WKSTN-U1046
APP017989,2026-06-05 12:32:00,U1044,lisa.ramirez9,outlook,79,WKSTN-U1044
APP027955,2026-06-05 12:36:00,U1069,jessica.clark,Outlook,14,WKSTN-U1069
APP029992,2026-06-05 12:49:00,U1074,SARAH.WILLIAMS7,Chrome,70,WKSTN-U1074
APP029994,2026-06-05 12:49:00,U1074,sarah.williams7,DocuSign,49,WKSTN-U1074
APP008797,2026-06-05 12:37:00,U1022,sandra.brown,Slack,48,WKSTN-U1022
APP023963,2026-06-05 12:22:00,U1059,daniel.perez98,Excel,62,WKSTN-U1059
APP014799,2026-06-05 12:39:00,U1036,linda.jones,Chrome,66,WKSTN-U1036
APP031992,2026-06-05 12:51:00,U1079,emily.jones,Terminal,71,WKSTN-U1079
APP030795,2026-06-05 12:50:00,U1076,john.torres,Outlook,70,WKSTN-U1076
APP027196,2026-06-05 12:28:00,U1067,paul.thomas97,Word,50,WKSTN-U1067
APP035508,2026-06-05 12:21:00,U1087,charles.sanchez	,Chrome,71,WKSTN-U1087
APP006998,2026-06-05 12:23:00,U1018,betty.white57,git,49,WKSTN-U1018
APP038670,2026-06-05 12:37:00,U1094,elizabeth.lewis69,Slack,44,WKSTN-U1094
APP021177,2026-06-05 12:46:00,U1052,paul.taylor,Outlook,37,WKSTN-U1052
APP022782,2026-06-05 12:50:00,U1056,anthony.clark,Salesforce,8,WKSTN-U1056
APP010151,2026-06-05 12:19:00,U1025,betty.brown22,Slack,36,WKSTN-U1025
APP011042,2026-06-05 12:41:00,U1027,patricia.brown75,Jenkins,6,WKSTN-U1027
APP019612,2026-06-05 12:31:00,U1048,jennifer.thomas87,Chrome,75,WKSTN-U1048
APP013223,2026-06-05 13:03:00,U1032,paul.wright91,Chrome,2,WKSTN-U1032
APP030796,2026-06-05 13:11:00,U1076,john.torres,Word,52,WKSTN-U1076
APP027560,2026-06-05 13:04:00,U1068,SUSAN.THOMPSON34,DocuSign,48,WKSTN-U1068
APP023962,2026-06-05 13:25:00,U1059,daniel.perez98,Chrome,47,WKSTN-U1059
APP019206,2026-06-05 12:52:00,U1047,sandra.lewis,Chrome	,19,WKSTN-U1047
APP006523,2026-06-05 12:52:00,U1017,emily.hernandez34,Slack,28,WKSTN-U1017
APP023567,2026-06-05 13:06:00,U1058,jennifer.ramirez18,Excel,54,WKSTN-U1058
APP027195,2026-06-05 13:04:00,U1067,paul.thomas97,Word,20,WKSTN-U1067
APP031574,2026-06-05 13:31:00,U1078,michelle.miller,DocuSign,90,WKSTN-U1078
APP025189,2026-06-05 13:11:00,U1062,william.martin,,27,WKSTN-U1062
APP011939,2026-06-05 13:29:00,U1029,michelle.garcia54,Docker Desktop	,89,WKSTN-U1029
APP013633,2026-06-05 13:32:00,U1033,,,21,WKSTN-U1033
APP039483,2026-06-05 12:55:00,U1096,david.allen76,Chrome,16,WKSTN-U1096
APP019610,2026-06-05 13:07:00,U1048,jennifer.thomas87,Outlook,54,WKSTN-U1048
APP014797,2026-06-05 13:29:00,U1036,  linda.jones ,Workday,15,WKSTN-U1036
APP030411,2026-06-05 13:33:00,U1075,steven.lewis,,11,WKSTN-U1075
APP011040,2026-06-05 13:21:00,U1027,patricia.brown75,VSCode,48,WKSTN-U1027
APP036420,2026-06-05 12:52:00,U1089,paul.brown27,Slack,73,WKSTN-U1089
APP040296,2026-06-05 13:29:00,U1098,nancy.wright49,PowerPoint,63,WKSTN-U1098
APP024377,2026-06-05 13:10:00,U1060,matthew.anderson,Excel,7,WKSTN-U1060
APP025188,2026-06-05 12:58:00,U1062,william.martin,Outlook,31,WKSTN-U1062
APP029206,2026-06-05 13:00:00,U1072,kenneth.lopez,Chrome,56,WKSTN-U1072
APP014416,2026-06-05 13:32:00,U1035,nancy.rodriguez82,Workday,64,WKSTN-U1035
APP039485,2026-06-05 13:16:00,U1096,david.allen76,PowerPoint,35,WKSTN-U1096
APP008798,2026-06-05 12:56:00,U1022,sandra.brown,Chrome,4,WKSTN-U1022
APP016373,2026-06-05 13:51:00,U1040,matthew.martin,Chrome,3,WKSTN-U1040
APP039484,2026-06-05 14:01:00,U1096,david.allen76,PowerPoint,31,WKSTN-U1096
APP007466,2026-06-05 13:41:00,U1019,donna.anderson,Chrome,63,WKSTN-U1019
APP001316,2026-06-05 13:33:00,U1004,elizabeth.wilson98,Chrome,23,WKSTN-U1004
APP030410,2026-06-05 13:52:00,U1075,steven.lewis,Word,19,WKSTN-U1075
APP023566,2026-06-05 13:59:00,U1058,jennifer.ramirez18,Zoom,89,WKSTN-U1058
APP016004,2026-06-05 13:48:00,U1039,mark.thomas,Outlook,50,WKSTN-U1039
APP028814,2026-06-05 13:52:00,U1071,matthew.robinson35,DocuSign,9,WKSTN-U1071
APP002880,2026-06-05 13:57:00,U1008,joshua.hernandez,Outlook,33,WKSTN-U1008
APP013224,2026-06-05 13:49:00,U1032,paul.wright91,Outlook,87,WKSTN-U1032
APP028392,2026-06-05 13:45:00,U1070,betty.thomas40,Outlook,46,WKSTN-U1070
APP000900,2026-06-05 13:46:00,U1003,kenneth.clark29,SAP,66,WKSTN-U1003
APP036857,2026-06-05 13:44:00,U1090,mary.hill,Terminal,89,WKSTN-U1090
APP031183,2026-06-05 13:39:00,U1077,kimberly.harris58,Chrome,6,WKSTN-U1077
APP022405,2026-06-05 13:56:00,U1055,patricia.wilson54,Excel,58,WKSTN-U1055
APP040294,2026-06-05 13:53:00,U1098,nancy.wright49,PowerPoint,67,WKSTN-U1098
APP017986,2026-06-05 13:55:00,U1044,lisa.ramirez9,Outlook,40,WKSTN-U1044
APP017988,2026-06-05 13:45:00,U1044,lisa.ramirez9,Chrome,61,WKSTN-U1044
APP006999,2026-06-05 13:56:00,U1018,betty.white57,Docker Desktop,86,WKSTN-U1018
APP005651,2026-06-05 13:56:00,U1015,lisa.hernandez,,56,WKSTN-U1015
APP002493,2026-06-05 13:49:00,U1007,sarah.robinson82,SAP,39,WKSTN-U1007
APP041055,2026-06-05 13:57:00,U1100,daniel.brown38,Zoom,64,WKSTN-U1100
APP009256,2026-06-05 13:54:00,U1023,richard.wright,  Git ,54,WKSTN-U1023
APP027559,2026-06-05 13:33:00,U1068,susan.thompson34,OUTLOOK,54,WKSTN-U1068
APP021575,2026-06-05 13:35:00,U1053,john.jackson31,Zoom,70,WKSTN-U1053
APP017196,2026-06-05 14:04:00,U1042,michael.hill56	,Workday,5,WKSTN-U1042
APP016000,2026-06-05 14:21:00,U1039,mark.thomas,Outlook,59,WKSTN-U1039
APP016003,2026-06-05 14:36:00,U1039,mark.thomas,Excel,87,WKSTN-U1039
APP007465,2026-06-05 14:38:00,U1019,donna.anderson,Slack,32,WKSTN-U1019
APP011038,2026-06-05 14:38:00,U1027,patricia.brown75,Slack,9,WKSTN-U1027
APP038669,2026-06-05 14:15:00,U1094,elizabeth.lewis69,Terminal,81,WKSTN-U1094
APP021982,2026-06-05 14:14:00,U1054,anthony.martinez,Salesforce,51,WKSTN-U1054
APP015608,2026-06-05 14:23:00,U1038,emily.clark,Workday,12,  WKSTN-U1038 
APP025584,2026-06-05 14:23:00,U1063,john.nguyen,DocuSign,56,WKSTN-U1063
APP015184,2026-06-05 14:09:00,U1037,robert.martin,Excel,52,WKSTN-U1037
APP009257,2026-06-05 14:03:00,U1023,richard.wright,Docker Desktop,4,WKSTN-U1023
APP016372,2026-06-05 14:34:00,U1040,matthew.martin,Chrome,72,WKSTN-U1040	
APP003659,2026-06-05 14:37:00,U1010,susan.young51	,Chrome,66,WKSTN-U1010
APP034161,2026-06-05 14:01:00,U1084,joshua.taylor,PuTTY,22,WKSTN-U1084
APP005653,2026-06-05 14:23:00,U1015,lisa.hernandez,QuickBooks,73,WKSTN-U1015
APP021178,2026-06-05 14:04:00,U1052,paul.taylor,Excel,12,WKSTN-U1052
APP006059,2026-06-05 14:23:00,U1016,patricia.thomas,Chrome,47,WKSTN-U1016
APP021181,2026-06-05 14:31:00,U1052,paul.taylor,Outlook,60,WKSTN-U1052
APP007903,2026-06-05 14:37:00,U1020,andrew.thomas36,Chrome,87,WKSTN-U1020
APP017600,2026-06-05 14:40:00,U1043,thomas.williams91,Outlook,69,WKSTN-U1043
APP028813,2026-06-05 14:16:00,U1071,matthew.robinson35,Chrome,17,  WKSTN-U1071 
APP036859,2026-06-05 14:09:00,U1090,MARY.HILL,Chrome,12,WKSTN-U1090
APP019985,2026-06-05 14:33:00,U1049,michelle.jones59,Chrome,36,WKSTN-U1049
APP025983,2026-06-05 14:16:00,U1064,matthew.wright55,DocuSign,82,WKSTN-U1064
APP007464,2026-06-05 14:05:00,U1019,donna.anderson,Slack,53,WKSTN-U1019
APP021179,2026-06-05 14:57:00,U1052,paul.taylor,outlook,9,WKSTN-U1052
APP013630,2026-06-05 15:07:00,U1033,linda.miller,Outlook,25,WKSTN-U1033
APP008348,2026-06-05 14:56:00,U1021,JESSICA.WALKER,Docker Desktop,49,WKSTN-U1021
APP039900,2026-06-05 15:14:00,U1097,mark.martinez10,Outlook,16,
APP024375,2026-06-05 15:07:00,U1060,matthew.anderson,Excel,35,WKSTN-U1060
APP033280,2026-06-05 15:17:00,U1082,karen.hill96	,Slack,62,WKSTN-U1082
APP020791,2026-06-05 15:16:00,U1051,sandra.king72,salesforce,60,WKSTN-U1051
APP031182,2026-06-05 15:17:00,U1077,kimberly.harris58,DocuSign,66,WKSTN-U1077
APP002104,2026-06-05 14:47:00,U1006,george.gonzalez,Chrome,58,WKSTN-U1006
APP011517,2026-06-05 14:59:00,U1028,john.hill,VSCode,57,WKSTN-U1028
APP003248,2026-06-05 15:18:00,U1009,daniel.brown,Excel,42,WKSTN-U1009
APP013631,2026-06-05 15:13:00,U1033,linda.miller,Excel,45,WKSTN-U1033
APP004828,2026-06-05 15:18:00,U1013,emily.smith,Outlook,43,WKSTN-U1013
APP013222,2026-06-05 14:49:00,U1032,paul.wright91,Chrome,75,WKSTN-U1032
APP005247,2026-06-05 15:18:00,U1014,james.taylor,QuickBooks,53,WKSTN-U1014
APP032840,2026-06-05 15:10:00,U1081,margaret.davis,Terminal,66,WKSTN-U1081
APP018379,2026-06-05 15:19:00,U1045,daniel.sanchez90,Excel,66,WKSTN-U1045
APP027194,2026-06-05 14:53:00,U1067,paul.thomas97,CHROME,27,WKSTN-U1067
APP006521,2026-06-05 14:52:00,U1017,emily.hernandez34,Slack,34,WKSTN-U1017
APP017987,2026-06-05 15:09:00,U1044,lisa.ramirez9,Chrome,84,WKSTN-U1044
APP021576,2026-06-05 14:52:00,U1053,john.jackson31,Zoom,8,WKSTN-U1053
APP022783,2026-06-05 14:52:00,U1056,anthony.clark,Outlook,42,WKSTN-U1056
APP007902,2026-06-05 15:11:00,U1020,andrew.thomas36,Slack,67,WKSTN-U1020
APP035059,2026-06-05 14:46:00,U1086,steven.thompson53,Wireshark,84,WKSTN-U1086
APP002106,2026-06-05 15:05:00,U1006,george.gonzalez,QuickBooks,68,WKSTN-U1006
APP035950,2026-06-05 15:30:00,U1088,andrew.smith85,Active Directory Console,25,WKSTN-U1088
APP037779,2026-06-05 15:29:00,U1092,steven.thomas,Slack,45,WKSTN-U1092
APP032408,2026-06-05 15:31:00,U1080,joseph.jackson91,PuTTY,87,WKSTN-U1080
APP009704,2026-06-05 15:27:00,U1024,emily.miller,Jenkins,76,WKSTN-U1024
APP037337,2026-06-05 15:29:00,U1091,linda.robinson,Wireshark,90,WKSTN-U1091
APP031994,2026-06-05 15:31:00,U1079,emily.jones,  Wireshark ,69,WKSTN-U1079
APP037333,2026-06-05 15:50:00,U1091,linda.robinson,Wireshark,36,WKSTN-U1091
APP012814,2026-06-05 15:20:00,U1031,john.wright28,CHROME,67,WKSTN-U1031
APP023189,2026-06-05 15:48:00,U1057,nancy.sanchez,Salesforce,59,WKSTN-U1057
APP007904,2026-06-05 15:37:00,U1020,andrew.thomas36,Jenkins,78,WKSTN-U1020
APP026378,2026-06-05 15:55:00,U1065,michael.ramirez47,WORD,47,WKSTN-U1065
APP020372,2026-06-05 15:40:00,U1050,michael.ramirez,Salesforce,89,
APP005248,2026-06-05 15:27:00,U1014,james.taylor,EXCEL,18,WKSTN-U1014
APP036419,2026-06-05 15:52:00,U1089,paul.brown27,Slack,51,WKSTN-U1089
APP015186,2026-06-05 15:54:00,U1037,robert.martin,Chrome,38,WKSTN-U1037
APP023569,2026-06-05 15:26:00,U1058,jennifer.ramirez18,Excel,83,  WKSTN-U1058 
APP031995,2026-06-05 15:23:00,U1079,emily.jones,PuTTY,36,WKSTN-U1079
APP012375,2026-06-05 15:24:00,U1030,betty.rodriguez86,Jenkins,81,WKSTN-U1030
APP040297,2026-06-05 15:54:00,U1098,nancy.wright49,Zoom,45,WKSTN-U1098
APP034164,2026-06-05 15:33:00,U1084,joshua.taylor,Active Directory Console,10,WKSTN-U1084
APP015185,2026-06-05 16:00:00,U1037,robert.martin,Excel,83,WKSTN-U1037
APP027957,2026-06-05 15:57:00,U1069,jessica.clark,Outlook,42,WKSTN-U1069
APP026377,2026-06-05 15:28:00,U1065,michael.ramirez47,Chrome,13,WKSTN-U1065
APP040293,2026-06-05 15:55:00,U1098,nancy.wright49,PowerPoint,39,WKSTN-U1098	
APP006520,2026-06-05 15:56:00,U1017,EMILY.HERNANDEZ34,Slack,88,WKSTN-U1017
APP039086,2026-06-05 16:34:00,U1095,  richard.thomas74 ,Excel,19,WKSTN-U1095
APP037778,2026-06-05 16:24:00,U1092,steven.thomas,Active Directory Console,,WKSTN-U1092
APP039085,2026-06-05 16:23:00,U1095,richard.thomas74,Excel,89,WKSTN-U1095	
APP014015,2026-06-05 16:25:00,U1034,thomas.allen63,Chrome,32,WKSTN-U1034
APP032410,2026-06-05 16:29:00,U1080,joseph.jackson91,PuTTY,64,WKSTN-U1080
APP014014,2026-06-05 16:07:00,U1034,thomas.allen63,Outlook,67,WKSTN-U1034
APP031573,2026-06-05 16:29:00,U1078,michelle.miller,Chrome,42,WKSTN-U1078
APP024761,2026-06-05 16:21:00,U1061,jessica.rodriguez,Zoom,3,WKSTN-U1061
APP000897,2026-06-05 16:56:00,U1003,kenneth.clark29	,OUTLOOK,75,WKSTN-U1003
APP005650,2026-06-05 16:10:00,U1015,lisa.hernandez,Excel,5,WKSTN-U1015
APP029605,2026-06-05 16:40:00,U1073,michael.gonzalez,Chrome,41,WKSTN-U1073
APP002107,2026-06-05 16:56:00,U1006,george.gonzalez,QuickBooks,79,WKSTN-U1006
APP031572,2026-06-05 16:47:00,U1078,michelle.miller,Word,20,WKSTN-U1078
APP002491,2026-06-05 16:58:00,U1007,sarah.robinson82,SAP,36,WKSTN-U1007
APP034163,2026-06-05 16:16:00,U1084,joshua.taylor,,44,WKSTN-U1084
APP024378,2026-06-05 16:25:00,U1060,matthew.anderson	,Excel,88,WKSTN-U1060
