event_id,timestamp,user_id,username,destination_domain,destination_type,bytes_transferred,device
NET000929,2026-06-08 15:16:00,U1003,kenneth.clark29,jira.corp.local,INTERNAL,427870,WKSTN-U1003
NET033310,2026-06-08 15:30:00,U1082,karen.hill96,vpn.corp.local,INTERNAL,54870,WKSTN-U1082
NET026831,2026-06-08 15:51:00,U1066,michelle.wright62,mail.corp.local,INTERNAL,35332,WKSTN-U1066
NET024404,2026-06-08 15:53:00,U1060,matthew.anderson,confluence.corp.local,INTERNAL,296370,
NET038252,2026-06-08 15:21:00,U1093,sarah.clark44,sharepoint.corp.local,INTERNAL,315235,WKSTN-U1093
NET004040,2026-06-08 15:16:00,U1011,donna.ramirez75,mail.corp.local,INTERNAL,396818,WKSTN-U1011
NET019238,2026-06-08 15:34:00,U1047,sandra.lewis,vpn.corp.local,INTERNAL,152202,WKSTN-U1047
NET028413,2026-06-08 15:22:00,U1070,BETTY.THOMAS40,sharepoint.corp.local,INTERNAL,104922,WKSTN-U1070
NET024005,2026-06-08 15:49:00,U1059,daniel.perez98,vpn.corp.local,INTERNAL,315381,WKSTN-U1059
NET032873,2026-06-08 16:04:00,U1081,margaret.davis,,INTERNAL,29100,WKSTN-U1081
NET013254,2026-06-08 15:15:00,U1032,paul.wright91,vpn.corp.local,INTERNAL,127407,WKSTN-U1032
NET026832,2026-06-08 15:51:00,U1066,michelle.wright62,mail.corp.local,INTERNAL,127125,WKSTN-U1066
NET026400,2026-06-08 15:35:00,U1065,michael.ramirez47,hr-portal.corp.local,,436242,WKSTN-U1065
NET001723,2026-06-08 15:21:00,U1005,robert.robinson,hr-portal.corp.local,INTERNAL,301294,WKSTN-U1005
NET027222,2026-06-08 15:30:00,U1067,paul.thomas97,sharepoint.corp.local,INTERNAL,393119,WKSTN-U1067
NET025214,2026-06-08 16:04:00,U1062,william.martin,confluence.corp.local,INTERNAL,95875,WKSTN-U1062
NET027584,2026-06-08 15:38:00,U1068,susan.thompson34,hr-portal.corp.local,INTERNAL,65769,WKSTN-U1068
NET011972,2026-06-08 15:35:00,U1029,michelle.garcia54,mail.corp.local,INTERNAL,203837,WKSTN-U1029
NET032442,2026-06-08 15:46:00,U1080,joseph.jackson91,hr-portal.corp.local,INTERNAL,141653,WKSTN-U1080
NET001724,2026-06-08 15:24:00,U1005,robert.robinson	,jira.corp.local,INTERNAL,,WKSTN-U1005
NET030825,2026-06-08 15:59:00,U1076,  john.torres ,confluence.corp.local,INTERNAL,129501,WKSTN-U1076
NET030431,2026-06-08 15:56:00,U1075,steven.lewis,sharepoint.corp.local,INTERNAL,242315,WKSTN-U1075
NET029238,2026-06-08 16:18:00,U1072,kenneth.lopez,sharepoint.corp.local,INTERNAL,91601,WKSTN-U1072
NET002135,2026-06-08 16:08:00,U1006,george.gonzalez,sharepoint.corp.local,INTERNAL,87566,WKSTN-U1006
NET036911,2026-06-08 16:12:00,U1090,mary.hill,sharepoint.corp.local,INTERNAL,495521,WKSTN-U1090
NET036024,2026-06-08 16:46:00,U1088,andrew.smith85,jira.corp.local,INTERNAL,39979,WKSTN-U1088
NET016424,2026-06-08 16:31:00,U1040,matthew.martin,jira.corp.local,INTERNAL,362733,WKSTN-U1040
NET038695,2026-06-08 16:18:00,U1094,elizabeth.lewis69,jira.corp.local,INTERNAL,335363,WKSTN-U1094
NET012840,2026-06-08 16:19:00,U1031,john.wright28,vpn.corp.local,INTERNAL,340142,WKSTN-U1031
NET028005,2026-06-08 16:27:00,U1069,jessica.clark,jira.corp.local,INTERNAL,376893,WKSTN-U1069
NET026401,2026-06-08 16:32:00,U1065,michael.ramirez47,vpn.corp.local,INTERNAL,496766,WKSTN-U1065
NET015222,2026-06-08 16:33:00,U1037,robert.martin,jira.corp.local,INTERNAL,187036,WKSTN-U1037
NET031606,2026-06-08 16:24:00,U1078,michelle.miller,vpn.corp.local	,,246240,WKSTN-U1078
NET022806,2026-06-08 16:41:00,U1056,anthony.clark,  hr-portal.corp.local ,INTERNAL,252600,WKSTN-U1056
NET019643,2026-06-08 16:50:00,U1048,jennifer.thomas87,confluence.corp.local,INTERNAL,,WKSTN-U1048
NET022429,2026-06-08 16:07:00,U1055,patricia.wilson54,vpn.corp.local,INTERNAL,147795,WKSTN-U1055
NET032439,2026-06-08 16:08:00,U1080,joseph.jackson91,hr-portal.corp.local,INTERNAL,N/A,WKSTN-U1080
NET019641,2026-06-08 16:19:00,U1048,jennifer.thomas87,confluence.corp.local,INTERNAL,253137,WKSTN-U1048
NET039512,2026-06-08 16:17:00,U1096,david.allen76,vpn.corp.local,INTERNAL,274992,WKSTN-U1096
NET015223,2026-06-08 16:43:00,U1037,robert.martin,hr-portal.corp.local,INTERNAL,70544,WKSTN-U1037
NET028414,2026-06-08 16:50:00,U1070,betty.thomas40,sharepoint.corp.local,INTERNAL,34211,WKSTN-U1070
NET026402,2026-06-08 16:47:00,U1065,michael.ramirez47,confluence.corp.local,INTERNAL,354861,WKSTN-U1065
NET001340,2026-06-08 16:08:00,U1004,elizabeth.wilson98,jira.corp.local,INTERNAL,379222,WKSTN-U1004
NET013653,2026-06-08 16:37:00,U1033,linda.miller,sharepoint.corp.local,INTERNAL,480190,WKSTN-U1033
NET000931,2026-06-08 16:16:00,U1003,kenneth.clark29,jira.corp.local,INTERNAL,292158,WKSTN-U1003
NET022803,2026-06-08 16:16:00,U1056,,hr-portal.corp.local,INTERNAL,346123,WKSTN-U1056
NET017627,2026-06-08 16:24:00,U1043,thomas.williams91,vpn.corp.local,INTERNAL,151667,WKSTN-U1043
NET011969,2026-06-08 17:00:00,U1029,michelle.garcia54,vpn.corp.local,INTERNAL,235289,WKSTN-U1029
NET007513,2026-06-09 08:13:00,U1019,donna.anderson,confluence.corp.local,INTERNAL,6089,WKSTN-U1019
NET028023,2026-06-09 07:43:00,U1069,jessica.clark,jira.corp.local,internal,78360,WKSTN-U1069
NET013672,2026-06-09 07:46:00,U1033,linda.miller,mail.corp.local,INTERNAL,376689,WKSTN-U1033
NET028840,2026-06-08 17:01:00,U1071,matthew.robinson35,hr-portal.corp.local,INTERNAL,388814,WKSTN-U1071
NET019258,2026-06-09 07:49:00,U1047,sandra.lewis,jira.corp.local,INTERNAL,21951,WKSTN-U1047
NET013671,2026-06-09 08:29:00,U1033,linda.miller,sharepoint.corp.local,INTERNAL,272527,WKSTN-U1033
NET014844,2026-06-09 07:18:00,U1036,linda.jones,hr-portal.corp.local,INTERNAL,497173,WKSTN-U1036
NET004055,2026-06-09 07:58:00,U1011,donna.ramirez75,vpn.corp.local,INTERNAL,237981,WKSTN-U1011
NET032440,2026-06-08 17:15:00,U1080,joseph.jackson91,vpn.corp.local,INTERNAL,219815,WKSTN-U1080
NET011971,2026-06-08 17:59:00,U1029,michelle.garcia54,sharepoint.corp.local,INTERNAL,124494,WKSTN-U1029
NET003699,2026-06-09 08:28:00,U1010,  susan.young51 ,jira.corp.local,INTERNAL,132386,WKSTN-U1010
NET040724,2026-06-09 07:54:00,U1099,joseph.garcia,mail.corp.local,INTERNAL,173561,WKSTN-U1099
NET036050,2026-06-09 08:04:00,U1088,andrew.smith85,confluence.corp.local,INTERNAL,41124,WKSTN-U1088
NET038712,2026-06-09 08:09:00,U1094,elizabeth.lewis69,sharepoint.corp.local,,23429,WKSTN-U1094
NET018031,2026-06-09 08:26:00,U1044,lisa.ramirez9,vpn.corp.local,INTERNAL,440784,WKSTN-U1044
NET028004,2026-06-08 18:00:00,U1069,jessica.clark,hr-portal.corp.local,INTERNAL,280444,WKSTN-U1069
NET039511,2026-06-08 16:58:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,126057,WKSTN-U1096
NET018014,2026-06-08 17:40:00,U1044,lisa.ramirez9,jira.corp.local,INTERNAL,398234,WKSTN-U1044
NET040341,2026-06-09 07:58:00,U1098,nancy.wright49,mail.corp.local,INTERNAL,286717,WKSTN-U1098
NET016442,2026-06-09 07:56:00,U1040,matthew.martin,vpn.corp.local,INTERNAL,345548,WKSTN-U1040
NET038696,2026-06-08 16:55:00,U1094,elizabeth.lewis69,mail.corp.local,INTERNAL,66625,WKSTN-U1094
NET015655,2026-06-09 08:26:00,U1038,emily.clark,confluence.corp.local,INTERNAL,,WKSTN-U1038
NET020830,2026-06-09 07:52:00,U1051,sandra.king72,jira.corp.local,INTERNAL,157510,WKSTN-U1051
NET012838,2026-06-08 16:54:00,U1031,john.wright28,confluence.corp.local,INTERNAL,356026,WKSTN-U1031
NET024818,2026-06-09 09:07:00,U1061,jessica.rodriguez	,  confluence.corp.local ,INTERNAL,311231,WKSTN-U1061
NET004869,2026-06-09 09:19:00,U1013,emily.smith,sharepoint.corp.local,INTERNAL,170124,WKSTN-U1013
NET000952,2026-06-09 09:07:00,U1003,kenneth.clark29,linkedin.com,EXTERNAL,2590,WKSTN-U1003
NET023230,2026-06-09 09:02:00,U1057,nancy.sanchez,hr-portal.corp.local,INTERNAL,276675,WKSTN-U1057
NET018032,2026-06-09 09:22:00,U1044,lisa.ramirez9,jira.corp.local,INTERNAL,227139,WKSTN-U1044
NET012428,2026-06-09 08:52:00,U1030,betty.rodriguez86,mail.corp.local,INTERNAL,424260,WKSTN-U1030
NET027605,2026-06-09 09:10:00,U1068,susan.thompson34,vpn.corp.local,INTERNAL,347355,WKSTN-U1068
NET023614,2026-06-09 09:12:00,U1058,jennifer.ramirez18,linkedin.com,EXTERNAL,8742,WKSTN-U1058
NET035553,2026-06-09 09:25:00,U1087,charles.sanchez,hr-portal.corp.local,INTERNAL,369428,WKSTN-U1087
NET017243,2026-06-09 09:16:00,U1042,michael.hill56,hr-portal.corp.local,INTERNAL,442841,WKSTN-U1042
NET022824,2026-06-09 08:51:00,U1056,anthony.clark,mail.corp.local,INTERNAL,414306,WKSTN-U1056
NET026022,2026-06-09 09:09:00,U1064,matthew.wright55,jira.corp.local,INTERNAL,187482,WKSTN-U1064
NET034208,2026-06-09 09:19:00,U1084,joshua.taylor,hr-portal.corp.local,INTERNAL,157172,WKSTN-U1084
NET014456,2026-06-09 09:01:00,U1035,nancy.rodriguez82,hr-portal.corp.local,INTERNAL,401967,WKSTN-U1035
NET004053,2026-06-09 09:25:00,U1011,donna.ramirez75,vpn.corp.local,INTERNAL,404233,WKSTN-U1011
NET016842,2026-06-09 08:41:00,U1041,MATTHEW.ALLEN52,vpn.corp.local,INTERNAL,296581,WKSTN-U1041
NET002146,2026-06-09 09:11:00,U1006,george.gonzalez,confluence.corp.local,INTERNAL,488120,WKSTN-U1006
NET016444,2026-06-09 08:55:00,U1040,matthew.martin,jira.corp.local,INTERNAL,493171,WKSTN-U1040
NET021222,2026-06-09 09:05:00,U1052,paul.taylor,mail.corp.local,INTERNAL,203068,WKSTN-U1052
NET022826,2026-06-09 09:27:00,U1056,anthony.clark,sharepoint.corp.local,INTERNAL,206724,WKSTN-U1056
NET016838,2026-06-09 08:47:00,U1041,matthew.allen52,vpn.corp.local,INTERNAL,202557,WKSTN-U1041
NET001741,2026-06-09 09:16:00,U1005,robert.robinson,sharepoint.corp.local,INTERNAL,288067,WKSTN-U1005
NET023229,2026-06-09 08:58:00,U1057,nancy.sanchez,jira.corp.local,,381975,WKSTN-U1057
NET028020,2026-06-09 09:09:00,U1069,jessica.clark,vpn.corp.local,INTERNAL,460712,WKSTN-U1069
NET017244,2026-06-09 08:40:00,U1042,michael.hill56,mail.corp.local,INTERNAL,209823,WKSTN-U1042
NET005693,2026-06-09 09:40:00,U1015,lisa.hernandez	,vpn.corp.local,INTERNAL,366855,WKSTN-U1015
NET004868,2026-06-09 09:37:00,U1013,emily.smith,vpn.corp.local,INTERNAL,150861,WKSTN-U1013
NET039126,2026-06-09 09:41:00,U1095,richard.thomas74,confluence.corp.local,INTERNAL,247851,WKSTN-U1095
NET033767,2026-06-09 09:51:00,U1083,sarah.allen70,vpn.corp.local	,INTERNAL,406669,WKSTN-U1083
NET034673,2026-06-09 09:48:00,U1085,barbara.walker67,jira.corp.local,INTERNAL,196892,WKSTN-U1085
NET030047,2026-06-09 09:50:00,U1074,sarah.williams7,linkedin.com,EXTERNAL,19404,WKSTN-U1074
NET024021,2026-06-09 09:31:00,U1059,daniel.perez98,,,478169,WKSTN-U1059
NET030045,2026-06-09 09:48:00,U1074,sarah.williams7,confluence.corp.local,INTERNAL,237494,WKSTN-U1074
NET014842,2026-06-09 10:02:00,U1036,linda.jones,sharepoint.corp.local,INTERNAL,177565,WKSTN-U1036
NET039944,2026-06-09 09:52:00,U1097,mark.martinez10,hr-portal.corp.local,INTERNAL,453407,WKSTN-U1097
NET006109,2026-06-09 09:58:00,U1016,patricia.thomas,mail.corp.local,INTERNAL,407884,WKSTN-U1016
NET029253,2026-06-09 09:54:00,U1072,kenneth.lopez,hr-portal.corp.local,INTERNAL,346177,WKSTN-U1072
NET017645,2026-06-09 09:55:00,U1043,thomas.williams91,vpn.corp.local,INTERNAL,298727,WKSTN-U1043
NET013271,2026-06-09 09:50:00,U1032,paul.wright91,confluence.corp.local,INTERNAL,40366,WKSTN-U1032
NET005692,2026-06-09 09:37:00,U1015,lisa.hernandez,mail.corp.local,INTERNAL,169661,WKSTN-U1015
NET038272,2026-06-09 09:54:00,U1093,sarah.clark44,news.com,EXTERNAL,15958,WKSTN-U1093
NET020833,2026-06-09 09:58:00,U1051,sandra.king72,sharepoint.corp.local,INTERNAL,250033,WKSTN-U1051
NET029251,2026-06-09 09:36:00,U1072,kenneth.lopez,sharepoint.corp.local,INTERNAL,242748,WKSTN-U1072
NET003702,2026-06-09 09:36:00,U1010,susan.young51	,linkedin.com,EXTERNAL,17302,WKSTN-U1010
NET024024,2026-06-09 09:40:00,U1059,daniel.perez98,jira.corp.local,INTERNAL,498007,WKSTN-U1059
NET037831,2026-06-09 09:39:00,U1092,steven.thomas,sharepoint.corp.local,INTERNAL,3725,WKSTN-U1092
NET009311,2026-06-09 09:43:00,U1023,richard.wright,vpn.corp.local,INTERNAL,410169,WKSTN-U1023
NET009751,2026-06-09 09:40:00,U1024,emily.miller,vpn.corp.local,INTERNAL,186685,WKSTN-U1024
NET025230,2026-06-09 09:54:00,U1062,william.martin,mail.corp.local,INTERNAL,263150,WKSTN-U1062
NET037383,2026-06-09 09:42:00,U1091,linda.robinson,vpn.corp.local,INTERNAL,483782,WKSTN-U1091
NET040340,2026-06-09 10:07:00,U1098,nancy.wright49,vpn.corp.local,INTERNAL,148616,WKSTN-U1098
NET028440,2026-06-09 10:31:00,U1070,betty.thomas40,news.com,EXTERNAL,2062,WKSTN-U1070
NET022030,2026-06-09 10:16:00,U1054,anthony.martinez,confluence.corp.local,INTERNAL,228052,WKSTN-U1054
NET031224,2026-06-09 10:33:00,U1077,kimberly.harris58,vpn.corp.local,INTERNAL,389565,WKSTN-U1077
NET007043,2026-06-09 10:18:00,U1018,  betty.white57 ,mail.corp.local,INTERNAL,234018,WKSTN-U1018
NET018844,2026-06-09 10:16:00,U1046,michelle.torres39,hr-portal.corp.local,INTERNAL,349630,WKSTN-U1046
NET038709,2026-06-09 10:08:00,U1094,elizabeth.lewis69,vpn.corp.local,INTERNAL,315976,WKSTN-U1094
NET019661,2026-06-09 10:17:00,U1048,jennifer.thomas87,sharepoint.corp.local,INTERNAL,75792,WKSTN-U1048
NET036931,2026-06-09 10:06:00,U1090,mary.hill,vpn.corp.local,INTERNAL,75332,WKSTN-U1090
NET026021,2026-06-09 10:31:00,U1064,matthew.wright55,confluence.corp.local,INTERNAL,189804,WKSTN-U1064
NET015245,2026-06-09 10:07:00,U1037,robert.martin,news.com,EXTERNAL,19181,WKSTN-U1037
NET024419,2026-06-09 10:04:00,U1060,matthew.anderson,mail.corp.local,INTERNAL,352506,WKSTN-U1060
NET025231,2026-06-09 10:18:00,U1062,william.martin,vpn.corp.local,INTERNAL,,WKSTN-U1062	
NET004056,2026-06-09 10:05:00,U1011,donna.ramirez75	,mail.corp.local,internal,410074,WKSTN-U1011
NET013669,2026-06-09 10:04:00,U1033,linda.miller,sharepoint.corp.local,INTERNAL,90206,  WKSTN-U1033 
NET034212,2026-06-09 10:10:00,U1084,joshua.taylor,hr-portal.corp.local,INTERNAL,,WKSTN-U1084
NET003293,2026-06-09 10:06:00,U1009,daniel.brown,vpn.corp.local	,INTERNAL,84787,WKSTN-U1009
NET028022,2026-06-09 10:31:00,U1069,jessica.clark,vpn.corp.local,INTERNAL,71200,WKSTN-U1069
NET000535,2026-06-09 10:15:00,U1002,donna.ramirez,sharepoint.corp.local,INTERNAL,373851,WKSTN-U1002
NET039947,2026-06-09 10:18:00,U1097,mark.martinez10,news.com,EXTERNAL,3190,WKSTN-U1097
NET024420,2026-06-09 10:24:00,U1060,MATTHEW.ANDERSON,hr-portal.corp.local,INTERNAL,178001,WKSTN-U1060
NET026023,2026-06-09 10:11:00,U1064,matthew.wright55,jira.corp.local,INTERNAL,241562,WKSTN-U1064
NET000950,2026-06-09 10:23:00,U1003,kenneth.clark29,hr-portal.corp.local,INTERNAL,368366,WKSTN-U1003
NET028438,2026-06-09 10:19:00,U1070,betty.thomas40,confluence.corp.local,INTERNAL,332051,WKSTN-U1070
NET009752,2026-06-09 10:22:00,U1024,emily.miller,sharepoint.corp.local,INTERNAL,209599,WKSTN-U1024
NET019662,2026-06-09 10:43:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,214967,WKSTN-U1048
NET035557,2026-06-09 10:33:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,268170,WKSTN-U1087
NET022031,2026-06-09 10:38:00,U1054,anthony.martinez,confluence.corp.local,INTERNAL,327131,WKSTN-U1054
NET016046,2026-06-09 10:53:00,U1039,mark.thomas,vpn.corp.local,INTERNAL,11032,WKSTN-U1039
NET012855,2026-06-09 10:42:00,U1031,john.wright28,,INTERNAL,375894,WKSTN-U1031
NET014845,2026-06-09 10:45:00,U1036,linda.jones,confluence.corp.local,INTERNAL,11789,WKSTN-U1036
NET035121,2026-06-09 10:34:00,U1086,steven.thompson53,mail.corp.local,internal,368376,WKSTN-U1086
NET028019,2026-06-09 10:59:00,U1069,jessica.clark,mail.corp.local,INTERNAL,302275,WKSTN-U1069
NET020419,2026-06-09 11:04:00,U1050,michael.ramirez,jira.corp.local,INTERNAL,169001,WKSTN-U1050
NET040722,2026-06-09 11:05:00,U1099,joseph.garcia,hr-portal.corp.local,INTERNAL,403913,WKSTN-U1099
NET040723,2026-06-09 10:56:00,U1099,joseph.garcia,jira.corp.local,INTERNAL,120035,WKSTN-U1099
NET020834,2026-06-09 10:59:00,U1051,sandra.king72,sharepoint.corp.local,INTERNAL,252863,WKSTN-U1051
NET013670,2026-06-09 10:43:00,U1033,linda.miller,hr-portal.corp.local,INTERNAL,442991,WKSTN-U1033
NET035555,2026-06-09 10:36:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,322801,WKSTN-U1087
NET028860,2026-06-09 10:56:00,U1071,matthew.robinson35,confluence.corp.local,INTERNAL,188592,WKSTN-U1071
NET011097,2026-06-09 10:46:00,U1027,patricia.brown75,confluence.corp.local,INTERNAL,25422,WKSTN-U1027
NET038270,2026-06-09 11:02:00,U1093,sarah.clark44,sharepoint.corp.local,INTERNAL,380409,WKSTN-U1093
NET009309,2026-06-09 11:04:00,U1023,richard.wright,sharepoint.corp.local,INTERNAL,81897,WKSTN-U1023
NET003292,2026-06-09 10:44:00,U1009,daniel.brown,confluence.corp.local,INTERNAL,159985,WKSTN-U1009
NET033768,2026-06-09 10:56:00,U1083,sarah.allen70,news.com,EXTERNAL,9452,WKSTN-U1083
NET035120,2026-06-09 11:05:00,U1086,steven.thompson53,sharepoint.corp.local,INTERNAL,265037,WKSTN-U1086
NET012857,2026-06-09 10:38:00,U1031,john.wright28,mail.corp.local,INTERNAL,13429,WKSTN-U1031
NET028861,2026-06-09 10:38:00,U1071,matthew.robinson35,confluence.corp.local,INTERNAL,439491,WKSTN-U1071
NET001740,2026-06-09 10:48:00,U1005,robert.robinson	,hr-portal.corp.local,INTERNAL,257268,WKSTN-U1005
NET012429,2026-06-09 10:41:00,U1030,betty.rodriguez86,sharepoint.corp.local,INTERNAL,175665,WKSTN-U1030
NET009754,2026-06-09 11:24:00,U1024,emily.miller	,mail.corp.local,INTERNAL,40966,WKSTN-U1024	
NET000538,2026-06-09 11:33:00,U1002,donna.ramirez,confluence.corp.local,INTERNAL,430963,WKSTN-U1002
NET026417,2026-06-09 11:24:00,U1065,michael.ramirez47,vpn.corp.local,INTERNAL,8066,WKSTN-U1065
NET002538,2026-06-09 11:27:00,U1007,sarah.robinson82,hr-portal.corp.local,INTERNAL,159822,WKSTN-U1007
NET012430,2026-06-09 11:31:00,U1030,betty.rodriguez86,hr-portal.corp.local,INTERNAL,440759,WKSTN-U1030
NET015657,2026-06-09 11:11:00,U1038,emily.clark,news.com,EXTERNAL,14226,WKSTN-U1038
NET008854,2026-06-09 11:36:00,U1022,sandra.brown,sharepoint.corp.local,INTERNAL,186915,WKSTN-U1022
NET002149,2026-06-09 11:17:00,U1006,george.gonzalez,vpn.corp.local,,445780,WKSTN-U1006
NET022825,2026-06-09 11:08:00,U1056,anthony.clark,confluence.corp.local,INTERNAL,99338,  WKSTN-U1056 
NET004450,2026-06-09 11:41:00,U1012,linda.martinez,confluence.corp.local,INTERNAL,62749,WKSTN-U1012
NET002150,2026-06-09 11:29:00,U1006,george.gonzalez,sharepoint.corp.local,INTERNAL,187512,WKSTN-U1006
NET016841,2026-06-09 11:19:00,U1041,matthew.allen52	,  jira.corp.local ,INTERNAL,139994,WKSTN-U1041
NET025628,2026-06-09 11:32:00,U1063,john.nguyen,mail.corp.local,INTERNAL,124789,WKSTN-U1063
NET002151,2026-06-09 11:15:00,U1006,george.gonzalez,news.com,EXTERNAL,10276,WKSTN-U1006
NET021611,2026-06-09 11:39:00,U1053,  john.jackson31 ,hr-portal.corp.local,INTERNAL,423515,WKSTN-U1053
NET002920,2026-06-09 11:12:00,U1008,joshua.hernandez,hr-portal.corp.local,INTERNAL,91319,WKSTN-U1008
NET000536,2026-06-09 11:07:00,U1002,donna.ramirez,confluence.corp.local,INTERNAL,208746,WKSTN-U1002
NET036932,2026-06-09 11:32:00,U1090,mary.hill,jira.corp.local,INTERNAL,231458,WKSTN-U1090
NET014846,2026-06-09 11:29:00,U1036,linda.jones,sharepoint.corp.local,INTERNAL,32553,WKSTN-U1036
NET004449,2026-06-09 11:16:00,U1012,linda.martinez,confluence.corp.local,INTERNAL,176958,WKSTN-U1012
NET018033,2026-06-09 11:19:00,U1044,lisa.ramirez9,vpn.corp.local,INTERNAL,218133,WKSTN-U1044
NET039527,2026-06-09 11:24:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,205433,WKSTN-U1096
NET020027,2026-06-09 11:16:00,U1049,michelle.jones59,sharepoint.corp.local,INTERNAL,114297,WKSTN-U1049
NET004052,2026-06-09 11:34:00,U1011,donna.ramirez75,mail.corp.local,INTERNAL,999999,WKSTN-U1011
NET023613,2026-06-09 11:41:00,U1058,jennifer.ramirez18,mail.corp.local,INTERNAL,471225,WKSTN-U1058
NET034675,2026-06-09 12:12:00,U1085,barbara.walker67,mail.corp.local,INTERNAL,118099,WKSTN-U1085
NET039528,2026-06-09 11:42:00,U1096,DAVID.ALLEN76,hr-portal.corp.local,INTERNAL,120852,WKSTN-U1096
NET018843,2026-06-09 11:51:00,U1046,michelle.torres39,confluence.corp.local,INTERNAL,449216,WKSTN-U1046
NET000129,2026-06-09 12:06:00,U1001,linda.johnson95,confluence.corp.local,INTERNAL,408961,WKSTN-U1001
NET010651,2026-06-09 12:10:00,U1026,elizabeth.gonzalez,confluence.corp.local,INTERNAL,149860,WKSTN-U1026
NET039529,2026-06-09 11:44:00,U1096,david.allen76,  linkedin.com ,EXTERNAL,2054,WKSTN-U1096
NET005292,2026-06-09 11:46:00,U1014,james.taylor,news.com,EXTERNAL,4168,WKSTN-U1014
NET002919,2026-06-09 11:47:00,U1008,joshua.hernandez,confluence.corp.local,INTERNAL,400997,WKSTN-U1008
NET007951,2026-06-09 12:12:00,U1020,andrew.thomas36,mail.corp.local,INTERNAL,41671,WKSTN-U1020
NET019262,2026-06-09 12:02:00,U1047,sandra.lewis,news.com,EXTERNAL,548,WKSTN-U1047
NET016441,2026-06-09 12:09:00,U1040,matthew.martin,mail.corp.local,INTERNAL,202433,WKSTN-U1040
NET037830,2026-06-09 12:07:00,U1092,steven.thomas,vpn.corp.local,INTERNAL,412297,WKSTN-U1092
NET034210,2026-06-09 11:47:00,U1084,,mail.corp.local,INTERNAL,356070,WKSTN-U1084
NET037829,2026-06-09 12:03:00,U1092,steven.thomas,hr-portal.corp.local,INTERNAL,421857,WKSTN-U1092
NET010204,2026-06-09 12:01:00,U1025,betty.brown22,confluence.corp.local,INTERNAL,309643,WKSTN-U1025
NET003700,2026-06-09 11:57:00,U1010,susan.young51,sharepoint.corp.local,INTERNAL,256272,WKSTN-U1010
NET014843,2026-06-09 11:53:00,U1036,linda.jones,vpn.corp.local,INTERNAL,298209,WKSTN-U1036
NET034674,2026-06-09 12:10:00,U1085,barbara.walker67,hr-portal.corp.local,INTERNAL,446891,WKSTN-U1085
NET016047,2026-06-09 12:09:00,U1039,mark.thomas,confluence.corp.local,INTERNAL,286709,WKSTN-U1039	
NET028862,2026-06-09 11:45:00,U1071,matthew.robinson35,confluence.corp.local,INTERNAL,214514,WKSTN-U1071
NET039943,2026-06-09 12:10:00,U1097,mark.martinez10,confluence.corp.local	,INTERNAL,464231,WKSTN-U1097
NET018423,2026-06-09 12:09:00,U1045,daniel.sanchez90,jira.corp.local,INTERNAL,165351,WKSTN-U1045
NET033326,2026-06-09 11:48:00,U1082,karen.hill96,vpn.corp.local,INTERNAL,139201,WKSTN-U1082
NET017643,2026-06-09 12:10:00,U1043,thomas.williams91,  hr-portal.corp.local ,INTERNAL,253641,WKSTN-U1043
NET012427,2026-06-09 11:53:00,U1030,betty.rodriguez86,confluence.corp.local,INTERNAL,14750,WKSTN-U1030
NET009312,2026-06-09 12:24:00,U1023,richard.wright,mail.corp.local,INTERNAL,346889,  WKSTN-U1023 
NET019663,2026-06-09 12:40:00,U1048,jennifer.thomas87,confluence.corp.local,INTERNAL,5949,WKSTN-U1048
NET029648,2026-06-09 12:18:00,U1073,michael.gonzalez,jira.corp.local,INTERNAL,307418,WKSTN-U1073
NET023612,2026-06-09 12:22:00,U1058,jennifer.ramirez18,confluence.corp.local,INTERNAL,34097,WKSTN-U1058
NET032890,2026-06-09 12:18:00,U1081,margaret.davis,confluence.corp.local,INTERNAL,204065,WKSTN-U1081
NET013270,2026-06-09 12:13:00,U1032,paul.wright91,hr-portal.corp.local,INTERNAL,298177,WKSTN-U1032
NET035554,2026-06-09 12:44:00,U1087,charles.sanchez,mail.corp.local,,216419,WKSTN-U1087
NET039945,2026-06-09 12:37:00,U1097,mark.martinez10,jira.corp.local,INTERNAL,20021,WKSTN-U1097
