event_id,timestamp,user_id,username,event_type,status,source_ip,geo_country,device
AUTH024821,2026-06-10 09:20:00,U1061,jessica.rodriguez,LOGIN,SUCCESS,10.1.226.45,US,WKSTN-U1061
AUTH023615,2026-06-10 09:05:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.2.109.98,US,WKSTN-U1058
AUTH000953,2026-06-10 08:45:00,U1003,kenneth.clark29,LOGIN,SUCCESS,10.3.42.28,US,WKSTN-U1003
AUTH032041,2026-06-10 09:15:00,U1079,emily.jones,LOGIN,SUCCESS,10.3.180.176,US,WKSTN-U1079
AUTH035122,2026-06-10 08:45:00,U1086,steven.thompson53,LOGIN,SUCCESS,10.1.124.164,US,WKSTN-U1086
AUTH004058,2026-06-10 08:50:00,U1011,donna.ramirez75,LOGIN,SUCCESS,10.3.76.221,IN,  WKSTN-U1011 
AUTH037832,2026-06-10 09:10:00,U1092,steven.thomas,LOGIN,SUCCESS,10.0.119.124,US,WKSTN-U1092
AUTH017245,2026-06-10 09:00:00,U1042,michael.hill56,LOGIN,SUCCESS,10.0.197.12,IN,WKSTN-U1042	
AUTH030048,2026-06-10 09:10:00,U1074,sarah.williams7,LOGIN,SUCCESS,10.2.239.101,US,  WKSTN-U1074 
AUTH028441,2026-06-10 09:00:00,U1070,betty.thomas40,LOGIN,SUCCESS,10.0.184.221,IN,WKSTN-U1070
AUTH010206,2026-06-10 09:10:00,U1025,betty.brown22,LOGIN,SUCCESS,10.3.99.209,US,
AUTH002541,2026-06-10 08:50:00,U1007,  sarah.robinson82 ,LOGIN,SUCCESS,10.2.66.180,US,WKSTN-U1007
AUTH018845,2026-06-10 09:15:00,U1046,michelle.torres39,,SUCCESS,10.1.48.216,,WKSTN-U1046
AUTH002543,2026-06-10 08:48:00,U1007,sarah.robinson82,LOGIN,FAILURE,10.1.49.172,US,WKSTN-U1007
AUTH022449,2026-06-10 09:10:00,U1055,patricia.wilson54,LOGIN,SUCCESS,10.0.232.66,US,WKSTN-U1055
AUTH024025,2026-06-10 08:50:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.2.114.186,US,WKSTN-U1059
AUTH016843,2026-06-10 09:20:00,U1041,matthew.allen52,LOGIN,SUCCESS,10.2.149.76,US,WKSTN-U1041
AUTH019664,2026-06-10 09:20:00,U1048,jennifer.thomas87,LOGIN,SUCCESS,10.1.229.142,US,WKSTN-U1048
AUTH012431,2026-06-10 08:45:00,U1030,betty.rodriguez86,LOGIN,SUCCESS,10.3.165.138,US,
AUTH004872,2026-06-10 09:50:00,U1013,emily.smith,LOGIN,SUCCESS,10.3.125.120,US,WKSTN-U1013
AUTH033769,2026-06-10 09:40:00,U1083,sarah.allen70	,LOGIN,SUCCESS,10.0.207.95,US,WKSTN-U1083
AUTH007045,2026-06-10 09:25:00,U1018,  betty.white57 ,LOGIN,SUCCESS,10.1.43.227,US,WKSTN-U1018
AUTH006111,2026-06-10 09:50:00,U1016,patricia.thomas,login,SUCCESS,10.1.115.61,US,WKSTN-U1016
AUTH030847,2026-06-10 09:25:00,U1076,john.torres,LOGIN,SUCCESS,10.3.67.116,US,WKSTN-U1076
AUTH028864,2026-06-10 17:00:00,U1071,matthew.robinson35,LOGOUT,SUCCESS,10.0.144.56,IN,WKSTN-U1071
AUTH011994,2026-06-10 09:40:00,U1029,michelle.garcia54,LOGIN,SUCCESS,10.0.97.149,IN,WKSTN-U1029
AUTH000130,2026-06-10 09:30:00,U1001,linda.johnson95,LOGIN,SUCCESS,10.1.128.15,US,WKSTN-U1001
AUTH010654,2026-06-10 09:30:00,U1026,elizabeth.gonzalez,LOGIN,SUCCESS,10.2.131.24,IN,WKSTN-U1026
AUTH020835,2026-06-10 09:45:00,U1051,sandra.king72,LOGIN,SUCCESS,10.3.124.229,US,WKSTN-U1051
AUTH003703,2026-06-10 09:40:00,U1010,susan.young51,LOGIN,SUCCESS,10.1.213.11,US,WKSTN-U1010
AUTH027608,2026-06-10 17:15:00,U1068,susan.thompson34,LOGOUT,SUCCESS,10.3.155.179,US,WKSTN-U1068
AUTH006112,2026-06-10 17:00:00,U1016,patricia.thomas,,SUCCESS,10.2.110.123,US,
AUTH014458,2026-06-10 09:25:00,U1035,nancy.rodriguez82,login,SUCCESS,10.3.248.65,US,WKSTN-U1035
AUTH025630,2026-06-10 17:00:00,U1063,john.nguyen,LOGOUT,SUCCESS,10.2.32.252,US,WKSTN-U1063
AUTH006577,2026-06-10 17:00:00,U1017,emily.hernandez34,LOGOUT,SUCCESS,10.1.217.67,US,WKSTN-U1017
AUTH001744,2026-06-10 09:40:00,U1005,robert.robinson,LOGIN,SUCCESS,10.3.67.197,US,WKSTN-U1005
AUTH000954,2026-06-10 17:00:00,U1003,kenneth.clark29,LOGOUT,SUCCESS,10.1.43.169,US,  WKSTN-U1003 
AUTH035558,2026-06-10 09:20:00,U1087,charles.sanchez,LOGIN,SUCCESS,10.2.122.19,US,WKSTN-U1087
AUTH039530,2026-06-10 09:50:00,U1096,david.allen76,LOGIN,SUCCESS,10.2.65.127,US,WKSTN-U1096
AUTH026850,2026-06-10 17:00:00,U1066,michelle.wright62,LOGOUT,SUCCESS,10.1.11.107,IN,WKSTN-U1066
AUTH025234,2026-06-10 09:45:00,U1062,william.martin,LOGIN,SUCCESS,10.1.162.233,IN,WKSTN-U1062
AUTH018425,2026-06-10 17:00:00,U1045,daniel.sanchez90,LOGOUT,SUCCESS,10.3.40.43,IN,
AUTH011568,2026-06-10 09:25:00,U1028,john.hill,LOGIN,SUCCESS,10.2.5.67,IN,WKSTN-U1028
AUTH029650,2026-06-10 17:00:00,U1073,MICHAEL.GONZALEZ,LOGOUT,SUCCESS,10.2.136.171,US,WKSTN-U1073
AUTH012859,2026-06-10 17:15:00,U1031,john.wright28,LOGOUT,SUCCESS,10.3.156.134,US,WKSTN-U1031
AUTH024423,2026-06-10 17:45:00,U1060,,LOGOUT,SUCCESS,10.1.98.223,US,WKSTN-U1060
AUTH034678,2026-06-10 17:30:00,U1085,BARBARA.WALKER67,LOGOUT,SUCCESS,10.3.62.100,,  WKSTN-U1085 
AUTH035123,2026-06-10 17:30:00,U1086,steven.thompson53,LOGOUT,SUCCESS,10.0.250.141,US,WKSTN-U1086
AUTH032894,2026-06-10 17:30:00,U1081,,LOGOUT,SUCCESS,10.0.45.183,US,WKSTN-U1081
AUTH029256,2026-06-10 17:30:00,U1072,kenneth.lopez,LOGOUT,SUCCESS,10.0.127.13,US,WKSTN-U1072
AUTH000131,2026-06-10 17:15:00,U1001,linda.johnson95,LOGOUT,SUCCESS,10.2.52.184,IN,WKSTN-U1001
AUTH013273,2026-06-10 17:45:00,U1032,paul.wright91,LOGOUT,SUCCESS,10.1.178.248,US,WKSTN-U1032
AUTH028442,2026-06-10 17:15:00,U1070,betty.thomas40,LOGOUT,SUCCESS,10.3.86.173,US,WKSTN-U1070
AUTH009315,2026-06-10 17:15:00,U1023,richard.wright,LOGOUT,SUCCESS,10.3.10.3,in,WKSTN-U1023
AUTH016844,2026-06-10 17:45:00,U1041,matthew.allen52,LOGOUT,SUCCESS,10.0.206.131,IN,WKSTN-U1041
AUTH031631,2026-06-10 17:45:00,U1078,michelle.miller,LOGOUT,SUCCESS,10.3.184.30,US,WKSTN-U1078
AUTH014054,2026-06-10 17:30:00,U1034,thomas.allen63,LOGOUT,SUCCESS,10.0.198.76,US,WKSTN-U1034
AUTH033770,2026-06-10 17:45:00,U1083,sarah.allen70,LOGOUT,SUCCESS,10.1.225.164,US,WKSTN-U1083
AUTH021613,2026-06-10 17:30:00,U1053,john.jackson31,LOGOUT,SUCCESS,10.3.207.161,IN,WKSTN-U1053
AUTH038714,2026-06-10 17:45:00,U1094,elizabeth.lewis69,LOGOUT,SUCCESS,10.0.185.162,US,WKSTN-U1094
AUTH038274,2026-06-10 17:45:00,U1093,sarah.clark44,LOGOUT,SUCCESS,10.3.208.127,US,WKSTN-U1093
AUTH019665,2026-06-10 17:30:00,U1048,jennifer.thomas87,LOGOUT,SUCCESS,10.2.35.31,IN,WKSTN-U1048
AUTH039949,2026-06-10 17:15:00,U1097,mark.martinez10,LOGOUT,SUCCESS,10.3.247.114,US,WKSTN-U1097
AUTH027243,2026-06-10 17:15:00,U1067,paul.thomas97,LOGOUT,SUCCESS,10.0.84.136,US,
AUTH002153,2026-06-10 17:30:00,U1006,george.gonzalez,LOGOUT,SUCCESS,10.0.220.127,US,WKSTN-U1006
AUTH018846,2026-06-10 17:15:00,U1046,michelle.torres39,LOGOUT,SUCCESS,10.0.193.207,US,WKSTN-U1046
AUTH025235,2026-06-10 17:30:00,U1062,william.martin,LOGOUT,SUCCESS,10.3.102.253,US,WKSTN-U1062
AUTH036935,2026-06-10 17:15:00,U1090,mary.hill,LOGOUT,SUCCESS,10.2.87.197,us,WKSTN-U1090
AUTH021226,2026-06-10 17:15:00,U1052,paul.taylor,LOGOUT,SUCCESS,10.0.247.185,US,WKSTN-U1052
AUTH011995,2026-06-10 18:00:00,U1029,michelle.garcia54,LOGOUT,SUCCESS,10.1.88.254,US,WKSTN-U1029
AUTH028025,2026-06-10 18:00:00,U1069,jessica.clark,LOGOUT,SUCCESS,10.0.198.229,US,WKSTN-U1069
AUTH003704,2026-06-10 18:15:00,U1010,susan.young51,LOGOUT,SUCCESS,10.2.175.206,IN,WKSTN-U1010
AUTH023232,2026-06-10 18:00:00,U1057,nancy.sanchez,LOGOUT,SUCCESS,10.3.106.175,US,WKSTN-U1057
AUTH017246,2026-06-10 18:00:00,U1042,michael.hill56	,LOGOUT,SUCCESS,10.3.238.80,US,WKSTN-U1042
AUTH030049,2026-06-10 18:30:00,U1074,sarah.williams7,LOGOUT,SUCCESS,10.0.52.2,US,WKSTN-U1074
AUTH005294,2026-06-10 18:00:00,U1014,james.taylor,LOGOUT,SUCCESS,10.1.103.175,IN,WKSTN-U1014
AUTH019264,2026-06-10 18:45:00,U1047,sandra.lewis,LOGOUT,SUCCESS,10.2.144.218,US,WKSTN-U1047
AUTH026025,2026-06-10 18:00:00,U1064,matthew.wright55,LOGOUT,SUCCESS,10.0.242.207,in,WKSTN-U1064
AUTH009757,2026-06-10 18:15:00,U1024,emily.miller,LOGOUT,SUCCESS,10.1.111.179,IN,WKSTN-U1024
AUTH013674,2026-06-10 18:15:00,U1033,linda.miller,,SUCCESS,10.0.166.223,us,WKSTN-U1033
AUTH020421,2026-06-10 18:30:00,U1050,michael.ramirez,LOGOUT,SUCCESS,10.0.99.128,US,WKSTN-U1050
AUTH015659,2026-06-10 18:00:00,U1038,emily.clark,LOGOUT,SUCCESS,10.3.7.236,US,WKSTN-U1038
AUTH020030,2026-06-10 18:15:00,U1049,michelle.jones59,LOGOUT,SUCCESS,10.1.175.109,US,WKSTN-U1049	
AUTH034215,2026-06-10 18:30:00,U1084,,LOGOUT,SUCCESS,10.1.142.202,US,WKSTN-U1084
AUTH026421,2026-06-10 18:00:00,U1065,michael.ramirez47,LOGOUT,SUCCESS,10.2.106.163,IN,WKSTN-U1065
AUTH024822,2026-06-10 18:45:00,U1061,jessica.rodriguez,LOGOUT,success,10.0.250.29,IN,WKSTN-U1061
AUTH037387,2026-06-10 18:00:00,U1091,linda.robinson,LOGOUT,SUCCESS,10.0.148.238,US,WKSTN-U1091
AUTH036053,2026-06-10 18:15:00,U1088,andrew.smith85,LOGOUT,SUCCESS,10.0.163.75,US,WKSTN-U1088
AUTH010207,2026-06-10 18:00:00,U1025,betty.brown22,,SUCCESS,10.3.164.72,US,WKSTN-U1025
AUTH018035,2026-06-10 18:00:00,U1044,lisa.ramirez9,LOGOUT,SUCCESS,,US,WKSTN-U1044
AUTH000540,2026-06-10 18:15:00,U1002,donna.ramirez,LOGOUT,SUCCESS,10.0.6.17,US,WKSTN-U1002
AUTH004873,2026-06-10 18:15:00,U1013,emily.smith,LOGOUT,SUCCESS,10.3.88.213,IN,WKSTN-U1013
AUTH001745,2026-06-10 18:45:00,U1005,robert.robinson,LOGOUT,SUCCESS,10.3.230.172,US,WKSTN-U1005
AUTH014459,2026-06-10 18:30:00,U1035,nancy.rodriguez82,LOGOUT,SUCCESS,10.1.76.145,US,WKSTN-U1035
AUTH040726,2026-06-10 19:00:00,U1099,joseph.garcia,LOGOUT,SUCCESS,10.1.242.112,US,WKSTN-U1099
AUTH001359,2026-06-10 18:45:00,U1004,elizabeth.wilson98,LOGOUT,SUCCESS,10.0.6.179,US,WKSTN-U1004
AUTH041107,2026-06-10 18:45:00,U1100,daniel.brown38,LOGOUT,SUCCESS,10.3.199.140,US,WKSTN-U1100
AUTH037833,2026-06-10 19:00:00,U1092,steven.thomas,LOGOUT,SUCCESS,10.3.182.165,US,WKSTN-U1092
AUTH011101,2026-06-10 19:15:00,U1027,patricia.brown75,LOGOUT,SUCCESS,10.3.249.152,US,WKSTN-U1027
AUTH024026,2026-06-10 19:15:00,U1059,daniel.perez98,LOGOUT,SUCCESS,10.2.47.50,US,WKSTN-U1059
AUTH004452,2026-06-10 19:00:00,U1012,LINDA.MARTINEZ,LOGOUT,SUCCESS,10.1.38.26,IN,WKSTN-U1012
AUTH011569,2026-06-10 19:15:00,U1028,john.hill,LOGOUT,SUCCESS,10.3.248.184,IN,WKSTN-U1028
AUTH033328,2026-06-10 19:15:00,U1082,karen.hill96,LOGOUT,SUCCESS,10.2.251.213,US,WKSTN-U1082
AUTH012432,2026-06-10 19:00:00,U1030,  betty.rodriguez86 ,LOGOUT,SUCCESS,10.3.68.43,US,WKSTN-U1030
AUTH014848,2026-06-10 19:00:00,U1036,linda.jones,LOGOUT,SUCCESS,10.0.166.156,US,WKSTN-U1036
AUTH017649,2026-06-10 19:00:00,U1043,thomas.williams91,LOGOUT,SUCCESS,10.2.93.72,US,WKSTN-U1043
AUTH023616,2026-06-10 19:00:00,U1058,jennifer.ramirez18,LOGOUT,SUCCESS,10.3.103.153,US,WKSTN-U1058
AUTH035559,2026-06-10 19:00:00,U1087,charles.sanchez,LOGOUT,SUCCESS,10.1.46.45,,WKSTN-U1087
AUTH039531,2026-06-10 19:00:00,U1096,david.allen76,LOGOUT,SUCCESS,10.2.73.74,US,WKSTN-U1096
AUTH030455,2026-06-10 19:15:00,U1075,steven.lewis,LOGOUT,SUCCESS,10.2.146.7,US,WKSTN-U1075
AUTH007515,2026-06-10 19:15:00,U1019,donna.anderson,LOGOUT,SUCCESS,10.3.1.81,US,WKSTN-U1019
AUTH031227,2026-06-10 19:15:00,U1077,kimberly.harris58,LOGOUT,SUCCESS,10.3.228.186,US,WKSTN-U1077
AUTH036477,2026-06-10 19:15:00,U1089,paul.brown27,LOGOUT,SUCCESS,10.1.239.129,US,
AUTH040343,2026-06-10 19:00:00,U1098,  nancy.wright49 ,LOGOUT,SUCCESS,10.3.0.124,IN,WKSTN-U1098
AUTH007046,2026-06-10 19:00:00,U1018,betty.white57,LOGOUT,SUCCESS,10.2.111.144,US,  WKSTN-U1018 
AUTH015247,2026-06-10 19:00:00,U1037,robert.martin,LOGOUT,SUCCESS,10.2.67.86,US,WKSTN-U1037
AUTH002542,2026-06-10 19:15:00,U1007,sarah.robinson82,LOGOUT,SUCCESS,10.2.206.19,US,WKSTN-U1007
AUTH020836,2026-06-10 18:45:00,U1051,sandra.king72,LOGOUT,SUCCESS,10.0.183.49,US,WKSTN-U1051
AUTH022450,2026-06-10 19:15:00,U1055,patricia.wilson54,LOGOUT,SUCCESS,10.2.183.158,IN,WKSTN-U1055
AUTH008393,2026-06-10 19:30:00,U1021,jessica.walker,LOGOUT,SUCCESS,10.0.206.4,IN,WKSTN-U1021
AUTH017258,2026-06-11 07:00:00,U1042,michael.hill56,LOGIN,SUCCESS,10.2.4.72,US,WKSTN-U1042
AUTH003297,2026-06-10 19:45:00,U1009,daniel.brown,LOGOUT,SUCCESS,10.1.227.26,US,WKSTN-U1009
AUTH022829,2026-06-10 19:30:00,U1056,anthony.clark,LOGOUT,SUCCESS,10.2.216.134,US,WKSTN-U1056
AUTH007535,2026-06-11 07:05:00,U1019,donna.anderson,LOGIN,SUCCESS,10.2.250.238,US,WKSTN-U1019
AUTH032042,2026-06-10 19:45:00,U1079,emily.jones,LOGOUT,SUCCESS,10.1.69.173,US,WKSTN-U1079
AUTH030848,2026-06-10 19:45:00,U1076,john.torres,LOGOUT,SUCCESS,10.0.90.240,US,WKSTN-U1076
AUTH032916,2026-06-11 07:00:00,U1081,margaret.davis,LOGIN,SUCCESS,10.0.130.226,US,WKSTN-U1081
AUTH010655,2026-06-10 19:30:00,U1026,elizabeth.gonzalez,LOGOUT,SUCCESS,10.0.112.240,US,WKSTN-U1026
AUTH004469,2026-06-11 07:05:00,U1012,linda.martinez,LOGIN,SUCCESS,10.0.199.243,IN,WKSTN-U1012
AUTH016446,2026-06-10 19:30:00,U1040,matthew.martin,LOGOUT,SUCCESS,10.2.185.117,US,WKSTN-U1040
AUTH008860,2026-06-10 19:30:00,U1022,sandra.brown,LOGOUT,SUCCESS,10.1.126.185,US,WKSTN-U1022
AUTH040747,2026-06-11 07:00:00,U1099,joseph.garcia,LOGIN,SUCCESS,10.2.215.8,US,WKSTN-U1099
AUTH022033,2026-06-10 19:45:00,U1054,anthony.martinez,LOGOUT,SUCCESS,10.2.171.9,US,WKSTN-U1054
AUTH016464,2026-06-11 07:05:00,U1040,matthew.martin,LOGIN,SUCCESS,10.2.247.235,US,WKSTN-U1040
AUTH007953,2026-06-10 19:30:00,U1020,andrew.thomas36,LOGOUT,SUCCESS,,US,WKSTN-U1020
AUTH023637,2026-06-11 07:00:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.2.247.141,US,WKSTN-U1058
AUTH039130,2026-06-10 19:45:00,U1095,richard.thomas74,LOGOUT,SUCCESS,10.0.211.32,IN,WKSTN-U1095
AUTH021245,2026-06-11 07:05:00,U1052,paul.taylor,LOGIN,SUCCESS,10.2.83.103,US,WKSTN-U1052
AUTH004059,2026-06-10 19:45:00,U1011,donna.ramirez75,LOGOUT,SUCCESS,10.3.254.185,US,WKSTN-U1011
AUTH002922,2026-06-10 19:45:00,U1008,joshua.hernandez,LOGOUT,SUCCESS,10.1.70.158,IN,WKSTN-U1008
AUTH030474,2026-06-11 07:00:00,U1075,steven.lewis,LOGIN,SUCCESS,10.2.105.157,US,WKSTN-U1075
AUTH027255,2026-06-11 07:00:00,U1067,PAUL.THOMAS97,LOGIN,SUCCESS,10.3.144.172,us,WKSTN-U1067
AUTH005695,2026-06-10 19:45:00,U1015,LISA.HERNANDEZ,LOGOUT,SUCCESS,10.2.213.35,US,WKSTN-U1015
AUTH016049,2026-06-10 19:30:00,U1039,mark.thomas,LOGOUT,SUCCESS,10.2.20.16,US,WKSTN-U1039
AUTH034237,2026-06-11 07:20:00,U1084,joshua.taylor,LOGIN,SUCCESS,,US,WKSTN-U1084
AUTH016865,2026-06-11 07:35:00,U1041,,LOGIN,FAILURE,10.3.236.39,US,WKSTN-U1041
AUTH036071,2026-06-11 07:25:00,U1088,andrew.smith85,LOGIN,,10.2.249.119,IN,WKSTN-U1088
AUTH028881,2026-06-11 07:20:00,U1071,matthew.robinson35,LOGIN,SUCCESS,10.3.107.118,US,WKSTN-U1071
AUTH013293,2026-06-11 07:45:00,U1032,paul.wright91,LOGIN,SUCCESS,10.2.135.181,US,WKSTN-U1032
AUTH014071,2026-06-11 07:20:00,U1034,thomas.allen63,LOGIN,SUCCESS,10.2.147.190,IN,WKSTN-U1034
AUTH007976,2026-06-11 07:30:00,U1020,andrew.thomas36,LOGIN,SUCCESS,10.1.136.165,US,WKSTN-U1020
AUTH027627,2026-06-11 07:20:00,U1068,susan.thompson34,LOGIN,SUCCESS,10.0.117.111,IN,WKSTN-U1068
AUTH038290,2026-06-11 07:30:00,U1093,sarah.clark44,LOGIN,SUCCESS,10.0.9.253,US,WKSTN-U1093
AUTH000147,2026-06-11 07:45:00,U1001,linda.johnson95,LOGIN,SUCCESS,10.0.199.225,US,WKSTN-U1001
AUTH003317,2026-06-11 07:20:00,U1009,daniel.brown,LOGIN,SUCCESS,10.3.194.101,US,WKSTN-U1009
AUTH041122,2026-06-11 07:20:00,U1100,,LOGIN,SUCCESS,10.2.194.67,IN,WKSTN-U1100
AUTH015263,2026-06-11 07:10:00,U1037,robert.martin,LOGIN,SUCCESS,10.2.205.10,US,WKSTN-U1037
AUTH026439,2026-06-11 07:15:00,U1065,michael.ramirez47,LOGIN,SUCCESS,10.3.107.200,US,WKSTN-U1065
AUTH026042,2026-06-11 07:15:00,U1064,matthew.wright55,LOGIN,SUCCESS,10.3.68.40,US,WKSTN-U1064
AUTH006598,2026-06-11 07:25:00,U1017,emily.hernandez34,LOGIN,SUCCESS,10.2.132.51,US,WKSTN-U1017
AUTH017666,2026-06-11 07:25:00,U1043,thomas.williams91,LOGIN,SUCCESS,10.3.69.171,IN,WKSTN-U1043
AUTH002934,2026-06-11 07:15:00,U1008,joshua.hernandez,LOGIN,SUCCESS,10.0.16.176,US,WKSTN-U1008
AUTH013690,2026-06-11 07:30:00,U1033,linda.miller,LOGIN,SUCCESS,10.0.184.184,US,WKSTN-U1033
AUTH002558,2026-06-11 07:15:00,U1007,sarah.robinson82	,LOGIN,SUCCESS,10.2.182.160,IN,WKSTN-U1007
AUTH030861,2026-06-11 07:45:00,U1076,john.torres,LOGIN,SUCCESS,10.2.170.59,US,WKSTN-U1076
AUTH028041,2026-06-11 07:40:00,U1069,jessica.clark,LOGIN,SUCCESS,10.1.5.172,IN,WKSTN-U1069
AUTH005314,2026-06-11 07:30:00,U1014,james.taylor,LOGIN,SUCCESS,10.3.4.57,US,WKSTN-U1014
AUTH037857,2026-06-11 07:30:00,U1092,steven.thomas,LOGIN,SUCCESS,10.2.172.38,IN,WKSTN-U1092
AUTH016863,2026-06-11 07:40:00,U1041,matthew.allen52,LOGIN,SUCCESS,10.3.72.72,US,WKSTN-U1041
AUTH009330,2026-06-11 08:20:00,U1023,richard.wright,LOGIN,SUCCESS,10.3.224.23,US,WKSTN-U1023
AUTH029274,2026-06-11 08:25:00,U1072,kenneth.lopez,LOGIN,SUCCESS,10.3.126.138,IN,WKSTN-U1072
AUTH012013,2026-06-11 08:10:00,U1029,,LOGIN,SUCCESS,10.0.90.223,IN,WKSTN-U1029
AUTH026866,2026-06-11 07:50:00,U1066,michelle.wright62,LOGIN,SUCCESS,10.3.58.235,US,WKSTN-U1066
AUTH029663,2026-06-11 08:25:00,U1073,michael.gonzalez,LOGIN,SUCCESS,10.3.200.63,US,WKSTN-U1073
AUTH020047,2026-06-11 08:15:00,U1049,michelle.jones59,LOGIN,SUCCESS,10.1.226.27,IN,WKSTN-U1049
AUTH018448,2026-06-11 08:10:00,U1045,daniel.sanchez90,LOGIN,SUCCESS,10.2.66.65,US,WKSTN-U1045
AUTH035578,2026-06-11 07:50:00,U1087,charles.sanchez,LOGIN,SUCCESS,10.3.158.13,US,WKSTN-U1087
AUTH011585,2026-06-11 07:45:00,U1028,john.hill,LOGIN,SUCCESS,10.1.216.131,US,WKSTN-U1028
AUTH037405,2026-06-11 08:25:00,U1091,linda.robinson	,LOGIN,SUCCESS,,,WKSTN-U1091
AUTH036499,2026-06-11 08:10:00,U1089,paul.brown27,LOGIN,SUCCESS,10.0.239.243,US,WKSTN-U1089
AUTH014863,2026-06-11 08:05:00,U1036,linda.jones,LOGIN,SUCCESS,10.0.230.130,US,WKSTN-U1036
AUTH024835,2026-06-11 08:20:00,U1061,jessica.rodriguez,LOGIN,SUCCESS,10.3.156.245,US,WKSTN-U1061
AUTH007065,2026-06-11 08:25:00,U1018,betty.white57,LOGIN,SUCCESS,10.3.9.94,US,WKSTN-U1018
AUTH012872,2026-06-11 08:10:00,U1031,john.wright28,LOGIN,SUCCESS,10.3.40.71,US,WKSTN-U1031
AUTH000972,2026-06-11 08:20:00,U1003,kenneth.clark29,login,,10.3.96.220,US,WKSTN-U1003
AUTH020850,2026-06-11 08:25:00,U1051,sandra.king72,LOGIN,SUCCESS,10.3.234.3,IN,WKSTN-U1051
AUTH022050,2026-06-11 08:10:00,U1054,,LOGIN,SUCCESS,10.2.125.149,US,WKSTN-U1054
AUTH021630,2026-06-11 08:00:00,U1053,john.jackson31,LOGIN,SUCCESS,10.3.195.33,IN,
AUTH015675,2026-06-11 08:05:00,U1038,emily.clark,LOGIN,SUCCESS,10.2.115.89,US,WKSTN-U1038
AUTH018052,2026-06-11 08:20:00,U1044,lisa.ramirez9,LOGIN,SUCCESS,10.3.230.115,US,WKSTN-U1044
AUTH039966,2026-06-11 07:50:00,U1097,mark.martinez10,LOGIN,SUCCESS,10.1.165.127,US,WKSTN-U1097
AUTH031647,2026-06-11 08:15:00,U1078,michelle.miller,LOGIN,SUCCESS,10.3.231.116,IN,WKSTN-U1078
AUTH001373,2026-06-11 08:25:00,U1004,elizabeth.wilson98,LOGIN,SUCCESS,10.1.70.253,US,WKSTN-U1004
AUTH024045,2026-06-11 08:00:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.0.78.165,US,WKSTN-U1059
AUTH003716,2026-06-11 08:30:00,U1010,susan.young51,LOGIN,SUCCESS,10.1.20.58,US,WKSTN-U1010
AUTH006131,2026-06-11 09:05:00,U1016,patricia.thomas,LOGIN,SUCCESS,10.1.195.17,US,WKSTN-U1016
AUTH033790,2026-06-11 08:30:00,U1083,sarah.allen70,LOGIN,SUCCESS,10.3.225.35,us,WKSTN-U1083
AUTH035147,2026-06-11 09:20:00,U1086,steven.thompson53,LOGIN,SUCCESS,10.1.180.220,US,WKSTN-U1086
AUTH041538,2026-06-11 09:00:00,U1079,emily.jones,LOGIN,SUCCESS,10.0.1.50,US,WKSTN-U1079
AUTH014472,2026-06-11 09:15:00,U1035,nancy.rodriguez82,LOGIN,SUCCESS,10.1.217.76,US,WKSTN-U1035
AUTH019278,2026-06-11 09:00:00,U1047,sandra.lewis,LOGIN,SUCCESS,10.0.27.4,US,WKSTN-U1047
AUTH000558,2026-06-11 08:45:00,U1002,donna.ramirez,LOGIN,SUCCESS,10.1.51.65,US,WKSTN-U1002
AUTH002170,2026-06-11 08:40:00,U1006,george.gonzalez,LOGIN,SUCCESS,10.1.78.188,IN,WKSTN-U1006
AUTH004075,2026-06-11 09:20:00,U1011,donna.ramirez75,LOGIN,SUCCESS,10.1.52.89,US,WKSTN-U1011
AUTH040360,2026-06-11 09:15:00,U1098,nancy.wright49,LOGIN,SUCCESS,10.3.76.5,US,WKSTN-U1098
AUTH001766,2026-06-11 08:30:00,U1005,robert.robinson,LOGIN,SUCCESS,10.1.122.194,IN,WKSTN-U1005	
AUTH016064,2026-06-11 09:15:00,U1039,mark.thomas,LOGIN,,10.0.161.63,IN,WKSTN-U1039
AUTH020440,2026-06-11 08:48:00,U1050,michael.ramirez,LOGIN,FAILURE,10.1.100.33,US,WKSTN-U1050
AUTH022846,2026-06-11 09:15:00,U1056,anthony.clark,LOGIN,SUCCESS,10.3.78.66,US,WKSTN-U1056
AUTH020438,2026-06-11 08:50:00,U1050,michael.ramirez,LOGIN,SUCCESS,10.3.165.148,US,WKSTN-U1050
AUTH030068,2026-06-11 08:40:00,U1074,sarah.williams7,LOGIN,SUCCESS,10.2.157.89,US,WKSTN-U1074
AUTH005711,2026-06-11 09:00:00,U1015,lisa.hernandez,LOGIN,SUCCESS,10.2.186.184,US,WKSTN-U1015
AUTH011124,2026-06-11 08:50:00,U1027,patricia.brown75,LOGIN,SUCCESS,10.3.184.108,US,WKSTN-U1027
AUTH033349,2026-06-11 09:00:00,U1082,karen.hill96,LOGIN,SUCCESS,10.0.139.115,US,WKSTN-U1082
AUTH022469,2026-06-11 08:40:00,U1055,patricia.wilson54,LOGIN,SUCCESS,10.1.41.30,US,WKSTN-U1055
