event_id,timestamp,user_id,username,device,process_name,action,cpu_pct,mem_mb
EP016827,2026-06-09 12:52:00,U1041,matthew.allen52,WKSTN-U1041,outlook.exe,PROCESS_START,34.8,126
EP025618,2026-06-09 12:35:00,U1063,john.nguyen,WKSTN-U1063,DocuSign,PROCESS_START,14.7,571
EP032029,2026-06-09 12:43:00,U1079,emily.jones	,WKSTN-U1079,Chrome,PROCESS_START,11.1,224
EP036035,2026-06-09 12:40:00,U1088,andrew.smith85,WKSTN-U1088,Slack	,PROCESS_START,30.3,
EP000526,2026-06-09 12:54:00,U1002,donna.ramirez,WKSTN-U1002,Excel,PROCESS_START,20.7,597
EP016427,2026-06-09 12:48:00,U1040,matthew.martin,WKSTN-U1040,teams.exe,PROCESS_START,17.2,
EP018830,2026-06-09 12:56:00,U1046,michelle.torres39,WKSTN-U1046,Outlook,PROCESS_START,9.5,746
EP001727,2026-06-09 12:52:00,U1005,robert.robinson,WKSTN-U1005,QuickBooks,,17.2,536
EP039935,2026-06-09 12:44:00,U1097,  mark.martinez10 ,WKSTN-U1097,Outlook,PROCESS_START,10.9,354
EP023602,2026-06-09 13:32:00,U1058,jennifer.ramirez18,WKSTN-U1058,notepad.exe,PROCESS_START,24.9,663
EP010190,2026-06-09 13:11:00,U1025,betty.brown22,WKSTN-U1025,explorer.exe,PROCESS_START,1.7,206
EP037812,2026-06-09 13:11:00,U1092,steven.thomas,WKSTN-U1092,explorer.exe,PROCESS_START,15.4,254
EP004859,2026-06-09 13:33:00,U1013,emily.smith,WKSTN-U1013,notepad.exe,,7.4,778
EP020408,2026-06-09 13:20:00,U1050,michael.ramirez,WKSTN-U1050,,PROCESS_START,16.5,287
EP011555,2026-06-09 13:13:00,U1028,john.hill,WKSTN-U1028,,PROCESS_START,20.2,175
EP005281,2026-06-09 13:22:00,U1014,james.taylor,WKSTN-U1014,SAP,PROCESS_START,27.5,187
EP027227,2026-06-09 13:20:00,U1067,paul.thomas97,WKSTN-U1067,DocuSign,PROCESS_START,30.1,298
EP029637,2026-06-09 13:11:00,U1073,michael.gonzalez,WKSTN-U1073,chrome.exe,PROCESS_START,21.4,308
EP034664,2026-06-09 13:00:00,U1085,barbara.walker67,WKSTN-U1085,Terminal,PROCESS_START,18.6,606
EP038258,2026-06-09 13:26:00,U1093,sarah.clark44,WKSTN-U1093,Terminal,PROCESS_START,26.4,555
EP030030,2026-06-09 13:14:00,U1074,sarah.williams7,WKSTN-U1074,outlook.exe	,PROCESS_START,30.4,177
EP023216,2026-06-09 13:29:00,U1057,nancy.sanchez,WKSTN-U1057,chrome.exe,PROCESS_START,22.1,465
EP013659,2026-06-09 13:03:00,U1033,linda.miller,WKSTN-U1033,teams.exe,PROCESS_START,23.5,800
EP027590,2026-06-09 13:30:00,U1068,susan.thompson34,WKSTN-U1068	,DocuSign,PROCESS_START,24.9,471
EP013661,2026-06-09 13:20:00,U1033,linda.miller,WKSTN-U1033,outlook.exe,PROCESS_START,17.4,185
EP034199,2026-06-09 13:03:00,U1084,joshua.taylor,WKSTN-U1084,explorer.exe,PROCESS_START,23.3,496
EP008379,2026-06-09 13:33:00,U1021,jessica.walker,WKSTN-U1021,outlook.exe,PROCESS_START,34.9,187
EP001344,2026-06-09 13:33:00,U1004,elizabeth.wilson98,WKSTN-U1004,SAP,PROCESS_START,31.3,228
EP039931,2026-06-09 13:07:00,U1097,mark.martinez10,WKSTN-U1097,PowerPoint,PROCESS_START,3.1,288
EP038256,2026-06-09 13:18:00,U1093,,WKSTN-U1093,Terminal,process_start,32.7,431
EP027589,2026-06-09 13:11:00,U1068,susan.thompson34,WKSTN-U1068	,Word,PROCESS_START,8.7,354
EP008837,2026-06-09 13:03:00,U1022,sandra.brown,WKSTN-U1022,chrome.exe,PROCESS_START,2.1,403
EP041090,2026-06-09 13:05:00,U1100,daniel.brown38,WKSTN-U1100,Outlook,PROCESS_START,29.5,714
EP040710,2026-06-09 13:15:00,U1099,  joseph.garcia ,WKSTN-U1099,explorer.exe,PROCESS_START,11.9,474
EP022811,2026-06-09 13:51:00,U1056,anthony.clark,WKSTN-U1056,outlook.exe,PROCESS_START,15.5,
EP022810,2026-06-09 13:40:00,U1056,anthony.clark,WKSTN-U1056,outlook.exe,PROCESS_START,11.3,311
EP026012,2026-06-09 13:57:00,U1064,matthew.wright55,WKSTN-U1064,notepad.exe,PROCESS_START,33.5,393
EP031211,2026-06-09 13:35:00,U1077,kimberly.harris58,WKSTN-U1077,DocuSign	,PROCESS_START,4.2,364
EP020015,2026-06-09 13:39:00,U1049,michelle.jones59,WKSTN-U1049,Chrome,PROCESS_START,20.3,358
EP025217,2026-06-09 13:51:00,U1062,william.martin,WKSTN-U1062,Salesforce,PROCESS_START,22.2,561
EP014445,2026-06-09 13:35:00,U1035,nancy.rodriguez82,WKSTN-U1035,Chrome,PROCESS_START,21.9,554
EP036460,2026-06-09 13:56:00,U1089,paul.brown27,WKSTN-U1089,Wireshark,,1.8,883
EP003278,2026-06-09 13:52:00,U1009,daniel.brown,WKSTN-U1009,chrome.exe,PROCESS_START,11.2,873
EP004044,2026-06-09 13:39:00,U1011,donna.ramirez75,WKSTN-U1011,Outlook,PROCESS_START,23.5,635
EP039934,2026-06-09 13:34:00,U1097,mark.martinez10,WKSTN-U1097,Outlook,PROCESS_START,,740
EP019647,2026-06-09 13:40:00,U1048,jennifer.thomas87,WKSTN-U1048	,Chrome,PROCESS_START,,720
EP006098,2026-06-09 13:56:00,U1016,patricia.thomas,  WKSTN-U1016 ,teams.exe,PROCESS_START,6.6,799
EP036916,2026-06-09 13:43:00,U1090,mary.hill,WKSTN-U1090,notepad.exe,PROCESS_START,32.0,835
EP004434,2026-06-09 13:55:00,U1012,linda.martinez,  WKSTN-U1012 ,outlook.exe,PROCESS_START,26.8,520
EP021206,2026-06-09 13:54:00,U1052,paul.taylor,WKSTN-U1052,  teams.exe ,PROCESS_START,9.0,581
EP015640,2026-06-09 13:56:00,U1038,emily.clark,WKSTN-U1038,chrome.exe,,7.9,137
EP019242,2026-06-09 13:49:00,U1047,sandra.lewis,WKSTN-U1047,Excel,PROCESS_START,12.7,748
EP009741,2026-06-09 13:34:00,U1024,emily.miller,WKSTN-U1024,Docker Desktop,PROCESS_START,10.2,528
EP002910,2026-06-09 13:46:00,U1008,joshua.hernandez,WKSTN-U1008	,SAP,PROCESS_START,26.5,370
EP030828,2026-06-09 13:53:00,U1076,john.torres,WKSTN-U1076,explorer.exe,PROCESS_START,29.8,114
EP027594,2026-06-09 13:46:00,U1068,susan.thompson34,,chrome.exe,PROCESS_START,33.8,769
EP031611,2026-06-09 13:38:00,U1078,michelle.miller,WKSTN-U1078,chrome.exe,PROCESS_START,34.1,114
EP023217,2026-06-09 13:52:00,U1057,nancy.sanchez,WKSTN-U1057,explorer.exe,PROCESS_START,27.5,361
EP012846,2026-06-09 13:49:00,U1031,john.wright28,WKSTN-U1031,Chrome,PROCESS_START,13.6,660
EP018832,2026-06-09 14:13:00,U1046,michelle.torres39,WKSTN-U1046,teams.exe,PROCESS_START,25.4,769
EP000936,2026-06-09 14:08:00,U1003,kenneth.clark29,WKSTN-U1003,QuickBooks,PROCESS_START,3.0,340
EP011554,2026-06-09 14:09:00,U1028,john.hill,WKSTN-U1028,Slack,,22.0,239
EP020409,2026-06-09 14:03:00,U1050,michael.ramirez,WKSTN-U1050,,PROCESS_START,10.3,769
EP002525,2026-06-09 14:20:00,U1007,sarah.robinson82,,Excel,PROCESS_START,15.7,731
EP008378,2026-06-09 14:22:00,U1021,jessica.walker,WKSTN-U1021,notepad.exe,PROCESS_START,19.9,784
EP001729,2026-06-09 14:16:00,U1005,,WKSTN-U1005,outlook.exe,PROCESS_START,18.6,484
EP011081,2026-06-09 14:02:00,U1027,patricia.brown75,WKSTN-U1027,Jenkins,PROCESS_START,19.8,693
EP037374,2026-06-09 14:07:00,U1091,LINDA.ROBINSON,WKSTN-U1091,teams.exe,PROCESS_START,33.2,425
EP030439,2026-06-09 14:06:00,U1075,steven.lewis,WKSTN-U1075,teams.exe,PROCESS_START,28.5,345
EP007502,2026-06-09 14:15:00,U1019,donna.anderson,WKSTN-U1019,Git,PROCESS_START,32.3,886
EP036917,2026-06-09 14:14:00,U1090,mary.hill,WKSTN-U1090,outlook.exe,PROCESS_START,5.7,389
EP015228,2026-06-09 14:11:00,U1037,robert.martin,WKSTN-U1037,notepad.exe,PROCESS_START,2.7,704
EP006560,2026-06-09 14:02:00,U1017,emily.hernandez34,WKSTN-U1017,notepad.exe,PROCESS_START,29.6,469
EP007030,2026-06-09 14:11:00,U1018,betty.white57,WKSTN-U1018,teams.exe,PROCESS_START,30.7,114
EP035102,2026-06-09 14:09:00,U1086,steven.thompson53,WKSTN-U1086,PuTTY,PROCESS_START,24.0,166
EP013258,2026-06-09 14:13:00,U1032,paul.wright91,WKSTN-U1032,outlook.exe,PROCESS_START,12.1,445
EP028011,2026-06-09 14:23:00,U1069,jessica.clark,WKSTN-U1069,explorer.exe,PROCESS_START,14.5,300
EP032031,2026-06-09 14:16:00,U1079,emily.jones,WKSTN-U1079,teams.exe,PROCESS_START,24.0,648
EP033753,2026-06-09 14:18:00,U1083,sarah.allen70,WKSTN-U1083,Active Directory Console,PROCESS_START,1.9,795
EP039933,2026-06-09 14:12:00,U1097,mark.martinez10,WKSTN-U1097,Zoom,PROCESS_START,15.0,515
EP035539,2026-06-09 14:20:00,U1087,charles.sanchez,WKSTN-U1087,teams.exe,PROCESS_START,9.7,900
EP041086,2026-06-09 14:04:00,U1100,daniel.brown38,  WKSTN-U1100 ,chrome.exe,PROCESS_START,13.1,462
EP028423,2026-06-09 14:03:00,U1070,betty.thomas40,WKSTN-U1070,Outlook,PROCESS_START,20.0,712
EP018018,2026-06-09 13:59:00,U1044,lisa.ramirez9,WKSTN-U1044,Outlook,PROCESS_START,27.8,297
EP023600,2026-06-09 14:33:00,U1058,jennifer.ramirez18,WKSTN-U1058,explorer.exe	,PROCESS_START,24.2,517
EP036461,2026-06-09 14:42:00,U1089,paul.brown27,WKSTN-U1089,Active Directory Console,PROCESS_START,22.7,365
EP016035,2026-06-09 14:45:00,U1039,mark.thomas,WKSTN-U1039,Chrome,PROCESS_START,22.4,854
EP020016,2026-06-09 14:37:00,U1049,,WKSTN-U1049,outlook.exe,PROCESS_START,9.4,80
EP011978,2026-06-09 14:36:00,U1029,michelle.garcia54,WKSTN-U1029,Chrome,PROCESS_START,27.9,346
EP037813,2026-06-09 14:33:00,U1092,steven.thomas,WKSTN-U1092,explorer.exe,PROCESS_START,24.2,865
EP014041,2026-06-09 14:38:00,U1034,thomas.allen63,WKSTN-U1034,outlook.exe,PROCESS_START,7.2,291
EP039516,2026-06-09 14:39:00,U1096,david.allen76,WKSTN-U1096,Zoom,PROCESS_START,6.8,553
EP024807,2026-06-09 14:41:00,U1061,jessica.rodriguez,WKSTN-U1061,Zoom,PROCESS_START,22.3,127
EP014831,2026-06-09 14:24:00,U1036,linda.jones,WKSTN-U1036,explorer.exe,PROCESS_START,3.2,540
EP038700,2026-06-09 14:48:00,U1094,elizabeth.lewis69,WKSTN-U1094,outlook.exe,PROCESS_START,32.2,483
EP014042,2026-06-09 14:25:00,U1034,thomas.allen63,WKSTN-U1034,outlook.exe,PROCESS_START,8.5,516
EP028421,2026-06-09 14:44:00,U1070,betty.thomas40,WKSTN-U1070,outlook.exe,PROCESS_START,10.3,867
EP013259,2026-06-09 14:47:00,U1032,paul.wright91,WKSTN-U1032,Outlook,PROCESS_START,6.3,299
EP002527,2026-06-09 14:41:00,U1007,  sarah.robinson82 ,WKSTN-U1007,Outlook,PROCESS_START,6.8,
EP006097,2026-06-09 14:28:00,U1016,patricia.thomas,WKSTN-U1016,Chrome,PROCESS_START,,846
EP040711,2026-06-09 14:45:00,U1099,,WKSTN-U1099,notepad.exe,PROCESS_START,21.8,409
EP038255,2026-06-09 14:31:00,U1093,sarah.clark44,WKSTN-U1093,Wireshark,PROCESS_START,28.8,457
EP025221,2026-06-09 14:27:00,U1062,william.martin,WKSTN-U1062,notepad.exe,PROCESS_START,13.7,255
EP041091,2026-06-09 14:46:00,U1100,daniel.brown38,WKSTN-U1100,Chrome,PROCESS_START,32.5,884
EP011083,2026-06-09 14:27:00,U1027,patricia.brown75,WKSTN-U1027,Docker Desktop,PROCESS_START,,164
EP007033,2026-06-09 14:29:00,U1018,betty.white57,WKSTN-U1018,Docker Desktop,PROCESS_START,30.6,529
EP037373,2026-06-09 14:31:00,U1091,linda.robinson,WKSTN-U1091,outlook.exe,PROCESS_START,16.5,
EP033313,2026-06-09 14:32:00,U1082,karen.hill96,WKSTN-U1082,teams.exe,PROCESS_START,7.2,478
EP024805,2026-06-09 14:39:00,U1061,jessica.rodriguez,WKSTN-U1061,explorer.exe,PROCESS_START,20.4,245
EP029244,2026-06-09 14:51:00,U1072,kenneth.lopez,WKSTN-U1072,Outlook,PROCESS_START,30.7,597
EP020821,2026-06-09 14:52:00,U1051,sandra.king72,WKSTN-U1051,Salesforce,PROCESS_START,28.1,
EP017231,2026-06-09 15:01:00,U1042,michael.hill56,WKSTN-U1042,Outlook,PROCESS_START,12.2,114
EP004043,2026-06-09 15:00:00,U1011,donna.ramirez75,WKSTN-U1011,notepad.exe,PROCESS_START,28.1,699
EP030833,2026-06-09 15:08:00,U1076,john.torres,WKSTN-U1076,explorer.exe,PROCESS_START,31.6,103
EP027591,2026-06-09 14:50:00,U1068,susan.thompson34,WKSTN-U1068,Word,PROCESS_START,4.6,155
EP008841,2026-06-09 14:56:00,U1022,sandra.brown,WKSTN-U1022,Slack,PROCESS_START,1.2,
EP033752,2026-06-09 14:51:00,U1083,sarah.allen70,WKSTN-U1083,Terminal,PROCESS_START,17.9,314
EP036030,2026-06-09 15:01:00,U1088,andrew.smith85,WKSTN-U1088,teams.exe,PROCESS_START,32.0,90
EP027225,2026-06-09 14:54:00,U1067,paul.thomas97,WKSTN-U1067,Word,process_start,16.2,98
EP022812,2026-06-09 15:04:00,U1056,anthony.clark,WKSTN-U1056,  Excel ,PROCESS_START,31.9,152
EP006557,2026-06-09 14:56:00,U1017,emily.hernandez34,WKSTN-U1017,Docker Desktop,PROCESS_START,20.6,361
EP016429,2026-06-09 14:50:00,U1040,,WKSTN-U1040,Excel,PROCESS_START,32.0,639
EP007936,2026-06-09 14:49:00,U1020,andrew.thomas36,WKSTN-U1020,Slack,PROCESS_START,30.5,143
EP022020,2026-06-09 14:52:00,U1054,anthony.martinez,WKSTN-U1054,Zoom,PROCESS_START,2.1,
EP004858,2026-06-09 14:52:00,U1013,emily.smith,WKSTN-U1013,outlook.exe,PROCESS_START,24.3,153
EP011553,2026-06-09 14:49:00,U1028,john.hill,WKSTN-U1028,chrome.exe,PROCESS_START,3.2,180
EP002528,2026-06-09 15:03:00,U1007,sarah.robinson82,WKSTN-U1007,  outlook.exe ,PROCESS_START,7.8,571
EP007500,2026-06-09 15:07:00,U1019,donna.anderson,WKSTN-U1019,chrome.exe,PROCESS_START,2.1,236
EP007032,2026-06-09 15:05:00,U1018,betty.white57,WKSTN-U1018,Chrome,PROCESS_START,19.8,153
EP016428,2026-06-09 14:57:00,U1040,matthew.martin,WKSTN-U1040,teams.exe,PROCESS_START,6.5,360
EP024410,2026-06-09 15:05:00,U1060,matthew.anderson,WKSTN-U1060,Zoom,PROCESS_START,25.8,696
EP002912,2026-06-09 15:06:00,U1008,joshua.hernandez	,WKSTN-U1008,outlook.exe,PROCESS_START,5.5,701
EP000524,2026-06-09 15:04:00,U1002,donna.ramirez,WKSTN-U1002,Chrome,PROCESS_START,4.2,317
EP000934,2026-06-09 14:57:00,U1003,kenneth.clark29,WKSTN-U1003,chrome.exe,PROCESS_START,11.2,655
EP006095,2026-06-09 15:41:00,U1016,patricia.thomas,WKSTN-U1016,Slack,PROCESS_START,21.1,384
EP000935,2026-06-09 15:34:00,U1003,kenneth.clark29,WKSTN-U1003,teams.exe,PROCESS_START,2.6,181
EP025218,2026-06-09 15:20:00,U1062,william.martin,WKSTN-U1062,Zoom,PROCESS_START,19.0,797
EP030031,2026-06-09 15:35:00,U1074,sarah.williams7,WKSTN-U1074,Word,PROCESS_START,23.8,592
EP012409,2026-06-09 15:29:00,U1030,  betty.rodriguez86 ,WKSTN-U1030,Jenkins,PROCESS_START,9.7,407
EP039518,2026-06-09 15:42:00,U1096,DAVID.ALLEN76,WKSTN-U1096,chrome.exe,PROCESS_START,26.2,779
EP005279,2026-06-09 15:43:00,U1014,james.taylor,WKSTN-U1014,chrome.exe,PROCESS_START,26.4,683
EP017233,2026-06-09 15:29:00,U1042,michael.hill56,WKSTN-U1042,CHROME.EXE,PROCESS_START,6.2,261
EP026836,2026-06-09 15:09:00,U1066,michelle.wright62,WKSTN-U1066,DocuSign,PROCESS_START,23.2,242
EP039117,2026-06-09 15:43:00,U1095,richard.thomas74,WKSTN-U1095,Excel,PROCESS_START,19.4,154
EP038257,2026-06-09 15:40:00,U1093,sarah.clark44,WKSTN-U1093,teams.exe,PROCESS_START,12.8,153
EP029243,2026-06-09 15:46:00,U1072,kenneth.lopez,WKSTN-U1072,docusign,PROCESS_START,29.1,223
EP034200,2026-06-09 15:44:00,U1084,joshua.taylor,WKSTN-U1084,Slack,PROCESS_START,34.2,256
EP018829,2026-06-09 15:12:00,U1046,MICHELLE.TORRES39,WKSTN-U1046,Workday,PROCESS_START,26.6,152
EP031613,2026-06-09 15:14:00,U1078,michelle.miller,WKSTN-U1078,Chrome,process_start,31.6,475
EP016036,2026-06-09 15:27:00,U1039,mark.thomas,WKSTN-U1039,teams.exe,PROCESS_START,26.1,404
EP035540,2026-06-09 15:18:00,U1087,charles.sanchez,WKSTN-U1087,chrome.exe,PROCESS_START,11.9,337
EP014828,2026-06-09 15:19:00,U1036,linda.jones,WKSTN-U1036,explorer.exe,PROCESS_START,3.7,606
EP017232,2026-06-09 15:25:00,U1042,michael.hill56,WKSTN-U1042,Chrome,PROCESS_START,10.2,202
EP018833,2026-06-09 15:47:00,U1046,michelle.torres39,WKSTN-U1046,  Outlook ,PROCESS_START,15.8,268
EP024011,2026-06-09 15:10:00,U1059,daniel.perez98,WKSTN-U1059,Outlook,PROCESS_START,22.8,652
EP007499,2026-06-09 15:22:00,U1019,donna.anderson,WKSTN-U1019,Git,PROCESS_START,29.5,192
EP006096,2026-06-09 15:40:00,U1016,patricia.thomas,WKSTN-U1016,explorer.exe,PROCESS_START,14.5,411
EP020014,2026-06-09 15:31:00,U1049,michelle.jones59,WKSTN-U1049,Outlook	,PROCESS_START,21.5,110
EP023604,2026-06-09 15:26:00,U1058,jennifer.ramirez18,WKSTN-U1058,teams.exe,PROCESS_START,13.5,221
EP030831,2026-06-09 15:57:00,U1076,john.torres,WKSTN-U1076,teams.exe,PROCESS_START,18.6,612
EP030832,2026-06-09 15:50:00,U1076,john.torres,  WKSTN-U1076 ,notepad.exe,PROCESS_START,19.3,81
EP005685,2026-06-09 15:56:00,U1015,lisa.hernandez,WKSTN-U1015,SAP,PROCESS_START,25.4,406
EP041087,2026-06-09 15:53:00,U1100,daniel.brown38,WKSTN-U1100,chrome.exe,PROCESS_START,1.9,554
EP022437,2026-06-09 16:13:00,U1055,patricia.wilson54,WKSTN-U1055,explorer.exe,PROCESS_START,30.2,670
EP012410,2026-06-09 15:54:00,U1030,betty.rodriguez86,WKSTN-U1030,,process_start,28.3,322
EP034201,2026-06-09 15:50:00,U1084,joshua.taylor,WKSTN-U1084,Chrome,PROCESS_START,23.8,825
EP007939,2026-06-09 16:13:00,U1020,andrew.thomas36,WKSTN-U1020,Docker Desktop,PROCESS_START,33.9,184
EP036457,2026-06-09 16:11:00,U1089,paul.brown27,WKSTN-U1089,chrome.exe,PROCESS_START,10.2,349
EP011556,2026-06-09 16:23:00,U1028,john.hill	,WKSTN-U1028,teams.exe,PROCESS_START,34.2,717
EP039517,2026-06-09 15:53:00,U1096,david.allen76,WKSTN-U1096,outlook.exe,PROCESS_START,16.7,710
EP019243,2026-06-09 15:57:00,U1047,SANDRA.LEWIS,WKSTN-U1047,explorer.exe,PROCESS_START,24.6,172
EP019648,2026-06-09 15:51:00,U1048,jennifer.thomas87,WKSTN-U1048,explorer.exe,PROCESS_START,2.8,802
EP034661,2026-06-09 15:52:00,U1085,barbara.walker67,WKSTN-U1085,PuTTY,PROCESS_START,33.8,721
EP004854,2026-06-09 15:49:00,U1013,emily.smith,WKSTN-U1013,SAP,PROCESS_START,11.4,611
EP021600,2026-06-09 15:58:00,U1053,  john.jackson31 ,WKSTN-U1053,explorer.exe,PROCESS_START,22.5,283
EP028420,2026-06-09 15:59:00,U1070,BETTY.THOMAS40,WKSTN-U1070,notepad.exe,PROCESS_START,3.0,883
EP005283,2026-06-09 16:19:00,U1014,james.taylor,WKSTN-U1014,notepad.exe,PROCESS_START,24.2,711
EP035101,2026-06-09 15:54:00,U1086,steven.thompson53,WKSTN-U1086,,PROCESS_START,24.6,477
EP027229,2026-06-09 16:16:00,U1067,paul.thomas97,WKSTN-U1067,outlook.exe,PROCESS_START,31.8,191
EP005686,2026-06-09 15:57:00,U1015,  lisa.hernandez ,WKSTN-U1015,Chrome,PROCESS_START,5.0,362
EP022019,2026-06-09 16:16:00,U1054,anthony.martinez,WKSTN-U1054,notepad.exe,PROCESS_START,1.2,277
EP022813,2026-06-09 16:00:00,U1056,anthony.clark,WKSTN-U1056,chrome.exe,PROCESS_START,34.3,765
EP034659,2026-06-09 16:10:00,U1085,barbara.walker67,WKSTN-U1085,Active Directory Console,PROCESS_START,12.3,619
EP034662,2026-06-09 16:11:00,U1085,barbara.walker67,WKSTN-U1085,explorer.exe,PROCESS_START,6.0,344
EP006100,2026-06-09 16:49:00,U1016,patricia.thomas,WKSTN-U1016,Slack,PROCESS_START,21.3,551
EP022438,2026-06-09 17:00:00,U1055,patricia.wilson54,WKSTN-U1055,chrome,PROCESS_START,8.6,448
EP037375,2026-06-09 16:35:00,U1091,linda.robinson,WKSTN-U1091,Terminal,PROCESS_START,1.1,765
EP029639,2026-06-09 16:35:00,U1073,michael.gonzalez,,DocuSign,PROCESS_START,1.6,479
EP006559,2026-06-09 16:53:00,U1017,emily.hernandez34,WKSTN-U1017,explorer.exe,PROCESS_START,28.8,232
EP012844,2026-06-09 16:36:00,U1031,john.wright28,WKSTN-U1031,outlook.exe,PROCESS_START,26.7,768
EP018412,2026-06-09 16:26:00,U1045,daniel.sanchez90,WKSTN-U1045,teams.exe,PROCESS_START,13.6,626
EP018411,2026-06-09 16:59:00,U1045,daniel.sanchez90,WKSTN-U1045,teams.exe,PROCESS_START,4.5,632
EP000525,2026-06-09 16:39:00,U1002,donna.ramirez,WKSTN-U1002,outlook.exe,PROCESS_START,15.0,461
EP021208,2026-06-09 16:37:00,U1052,paul.taylor,WKSTN-U1052,Excel,PROCESS_START,2.2,291
EP007937,2026-06-09 17:04:00,U1020,  andrew.thomas36 ,WKSTN-U1020,explorer.exe,PROCESS_START,2.0,508
EP009293,2026-06-09 16:25:00,U1023,richard.wright,WKSTN-U1023,  notepad.exe ,PROCESS_START,16.6,234
EP021603,2026-06-09 16:57:00,U1053,john.jackson31,WKSTN-U1053,Chrome,PROCESS_START,17.2,674
EP041088,2026-06-09 16:43:00,U1100,daniel.brown38,WKSTN-U1100,Outlook,PROCESS_START,25.9,282
EP017631,2026-06-09 16:34:00,U1043,thomas.williams91,WKSTN-U1043,explorer.exe,PROCESS_START,,454
EP006558,2026-06-09 16:44:00,U1017,emily.hernandez34,WKSTN-U1017,Jenkins,PROCESS_START,14.6,269
EP028422,2026-06-09 17:00:00,U1070,betty.thomas40,WKSTN-U1070,notepad.exe	,PROCESS_START,19.2,551
EP039118,2026-06-09 16:25:00,U1095,richard.thomas74,WKSTN-U1095,PowerPoint,process_start,4.7,228
EP030027,2026-06-09 16:48:00,U1074,sarah.williams7,WKSTN-U1074,outlook.exe,PROCESS_START,6.3,126
EP005278,2026-06-09 16:46:00,U1014,james.taylor,WKSTN-U1014,Excel,PROCESS_START,9.2,848
EP011977,2026-06-09 16:25:00,U1029,michelle.garcia54,WKSTN-U1029	,outlook.exe,PROCESS_START,10.7,134
EP008380,2026-06-09 16:28:00,U1021,jessica.walker,WKSTN-U1021,VSCode,PROCESS_START,31.0,800
EP005280,2026-06-09 16:51:00,U1014,james.taylor,WKSTN-U1014,chrome.exe,PROCESS_START,26.9,648
EP035541,2026-06-09 16:58:00,U1087,charles.sanchez,WKSTN-U1087,Terminal,,,723
EP003279,2026-06-09 16:40:00,U1009,daniel.brown,WKSTN-U1009,teams.exe,PROCESS_START,15.0,284
EP027592,2026-06-09 17:09:00,U1068,susan.thompson34,WKSTN-U1068,teams.exe,PROCESS_START,21.1,386
EP025219,2026-06-09 17:30:00,U1062,william.martin,WKSTN-U1062,explorer.exe,PROCESS_START,22.4,448
EP011557,2026-06-09 17:20:00,U1028,john.hill,WKSTN-U1028,teams.exe,PROCESS_START,6.5,888
EP008862,2026-06-10 07:14:00,U1022,sandra.brown,WKSTN-U1022,chrome.exe,PROCESS_START,,343
EP027593,2026-06-09 17:07:00,U1068,susan.thompson34,WKSTN-U1068,DocuSign,PROCESS_START,23.2,584
EP012845,2026-06-09 17:08:00,U1031,john.wright28,WKSTN-U1031,notepad.exe,PROCESS_START,4.4,735
EP034218,2026-06-10 07:26:00,U1084,joshua.taylor,WKSTN-U1084,Slack,PROCESS_START,4.3,353
EP024013,2026-06-09 17:26:00,U1059,daniel.perez98,WKSTN-U1059,teams.exe,PROCESS_START,2.8,166
EP036459,2026-06-09 17:33:00,U1089,paul.brown27,WKSTN-U1089,Chrome,PROCESS_START,1.9,718
EP025632,2026-06-10 07:22:00,U1063,john.nguyen,WKSTN-U1063,Chrome,PROCESS_START,3.5,836
EP018414,2026-06-09 17:09:00,U1045,daniel.sanchez90,WKSTN-U1045,notepad.exe,PROCESS_START,8.8,665
EP036456,2026-06-09 17:23:00,U1089,paul.brown27,WKSTN-U1089,outlook.exe,PROCESS_START,33.7,371
EP009294,2026-06-09 17:50:00,U1023,richard.wright,WKSTN-U1023,notepad.exe,PROCESS_START,10.8,173
EP032876,2026-06-09 17:09:00,U1081,margaret.davis,WKSTN-U1081,Slack,PROCESS_START,4.6,425
EP009292,2026-06-09 17:40:00,U1023,richard.wright,WKSTN-U1023,Git,PROCESS_START,2.9,741
EP023601,2026-06-09 17:09:00,U1058,jennifer.ramirez18,WKSTN-U1058,Zoom	,PROCESS_START,24.1,128
EP032878,2026-06-09 17:17:00,U1081,margaret.davis,WKSTN-U1081,PuTTY,PROCESS_START,N/A,693
EP011082,2026-06-09 17:08:00,U1027,patricia.brown75,WKSTN-U1027,Git,PROCESS_START,9.9,445
EP035537,2026-06-09 17:09:00,U1087,charles.sanchez,WKSTN-U1087,outlook.exe,PROCESS_START,1.2,329
EP033331,2026-06-10 07:23:00,U1082,karen.hill96,WKSTN-U1082,outlook.exe,PROCESS_START,23.2,699
EP027226,2026-06-09 17:20:00,U1067,paul.thomas97	,WKSTN-U1067,teams.exe,PROCESS_START,30.6,567
EP005282,2026-06-09 17:22:00,U1014,james.taylor,WKSTN-U1014,explorer.exe,PROCESS_START,31.1,239
EP026838,2026-06-09 17:06:00,U1066,michelle.wright62	,WKSTN-U1066,chrome.exe,PROCESS_START,21.0,511
EP037372,2026-06-09 17:20:00,U1091,linda.robinson,WKSTN-U1091,teams.exe,PROCESS_START,10.1,261
EP010186,2026-06-09 17:13:00,U1025,betty.brown22,WKSTN-U1025,Docker Desktop,PROCESS_START,7.6,810
EP034217,2026-06-10 08:35:00,U1084,joshua.taylor,WKSTN-U1084,chrome.exe,PROCESS_START,7.3,379
