event_id,timestamp,user_id,username,file_path,action,file_size_kb,device,is_sensitive_location
FILE040335,2026-06-09 10:51:00,U1098,nancy.wright49,/shared/exec/mna/summary_619.docx,WRITE,2342,WKSTN-U1098,True
FILE024815,2026-06-09 10:59:00,U1061,jessica.rodriguez,/shared/sales/contracts/plan_55.zip	,READ,2916,WKSTN-U1061,False
FILE020827,2026-06-09 10:57:00,U1051,sandra.king72,/shared/sales/leads/summary_914.pptx,read,3143,WKSTN-U1051,False
FILE015650,2026-06-09 11:01:00,U1038,emily.clark,/shared/hr/policies/summary_217.xlsx,READ,812,WKSTN-U1038,False
FILE031624,2026-06-09 11:03:00,U1078,michelle.miller,/shared/legal/contracts/summary_93.docx,WRITE,,WKSTN-U1078,False
FILE015648,2026-06-09 11:12:00,U1038,EMILY.CLARK,/shared/hr/policies/plan_644.xlsx,READ,,WKSTN-U1038	,False
FILE031623,2026-06-09 10:59:00,U1078,michelle.miller,/shared/legal/contracts/data_990.pdf,DOWNLOAD,2693,WKSTN-U1078,False
FILE016043,2026-06-09 11:08:00,U1039,mark.thomas,/shared/hr/recruitment/summary_504.xlsx,READ,2019,WKSTN-U1039,False
FILE015236,2026-06-09 10:49:00,U1037,robert.martin,/shared/hr/employee_records/plan_345.xlsx,DOWNLOAD,2169,WKSTN-U1037,True
FILE026415,2026-06-09 11:03:00,U1065,michael.ramirez47,/shared/legal/case_files/data_930.docx,READ,3403,WKSTN-U1065,True
FILE002916,2026-06-09 10:49:00,U1008,joshua.hernandez,/shared/finance/reports/data_328.pdf,WRITE,2623,WKSTN-U1008,False
FILE022442,2026-06-09 10:56:00,U1055,PATRICIA.WILSON54,/shared/sales/leads/notes_525.pptx,WRITE,1282,WKSTN-U1055	,False
FILE032036,2026-06-09 11:04:00,U1079,emily.jones,/shared/it/backups/summary_778.docx,READ,553,WKSTN-U1079,False
FILE040718,2026-06-09 11:11:00,U1099,joseph.garcia,/shared/exec/board_docs/report_386.docx,WRITE,2891,  WKSTN-U1099 ,True
FILE030037,2026-06-09 10:45:00,U1074,sarah.williams7,/shared/legal/contracts/notes_140.csv,READ,2012,WKSTN-U1074,False
FILE033758,2026-06-09 11:08:00,U1083,sarah.allen70,/shared/it/network_configs/plan_318.xlsx,READ,4873,WKSTN-U1083,False
FILE004446,2026-06-09 11:12:00,U1012,linda.martinez,/shared/finance/reports/plan_592.pptx,WRITE,1550,WKSTN-U1012,False
FILE006107,2026-06-09 10:51:00,U1016,patricia.thomas,/shared/eng/design_docs/summary_615.xlsx,READ,3211,WKSTN-U1016,False
FILE036924,2026-06-09 10:44:00,U1090,mary.hill,/shared/it/network_configs/summary_425.csv,WRITE,3979,WKSTN-U1090,False
FILE026845,2026-06-09 10:48:00,U1066,michelle.wright62,/shared/legal/case_files/plan_851.xlsx,WRITE,4661,WKSTN-U1066,True
FILE016435,2026-06-09 11:21:00,U1040,matthew.martin,/shared/hr/recruitment/plan_125.docx,READ,138,WKSTN-U1040,False
FILE002917,2026-06-09 11:32:00,U1008,,/shared/finance/reports/plan_402.docx,WRITE,4073,WKSTN-U1008,False
FILE010643,2026-06-09 11:31:00,U1026,elizabeth.gonzalez,/shared/eng/design_docs/plan_965.pdf,READ,3000,WKSTN-U1026,False
FILE023225,2026-06-09 11:23:00,U1057,nancy.sanchez,/shared/sales/leads/plan_980.pptx,WRITE,2640,WKSTN-U1057,False
FILE036466,2026-06-09 11:27:00,U1089,paul.brown27,/shared/it/backups/plan_956.csv,READ,408,WKSTN-U1089,False
FILE040334,2026-06-09 11:55:00,U1098,nancy.wright49,/shared/exec/board_docs/summary_954.pdf,READ,4053,WKSTN-U1098,True
FILE035113,2026-06-09 11:34:00,U1086,steven.thompson53,/shared/it/network_configs/plan_917.docx,READ,3254,WKSTN-U1086,False
FILE002144,2026-06-09 11:33:00,U1006,george.gonzalez,/shared/finance/payroll/summary_383.xlsx,READ,2066,WKSTN-U1006,True
FILE035115,2026-06-09 11:48:00,U1086,steven.thompson53,/shared/it/credentials_vault/notes_40.pdf,READ,1636,WKSTN-U1086,True
FILE023227,2026-06-09 11:46:00,U1057,nancy.sanchez,/shared/sales/leads/data_340.pdf,DOWNLOAD,3152,  WKSTN-U1057 ,False
FILE001355,2026-06-09 11:31:00,U1004,elizabeth.wilson98,  /shared/finance/payroll/notes_594.docx ,WRITE,4867,WKSTN-U1004,True
FILE029250,2026-06-09 11:42:00,U1072,kenneth.lopez,/shared/legal/contracts/notes_717.csv,READ,1960,WKSTN-U1072,False
FILE028017,2026-06-09 11:48:00,U1069,jessica.clark,/shared/legal/case_files/report_129.zip,WRITE,3636,WKSTN-U1069,True
FILE005288,2026-06-09 11:44:00,U1014,james.taylor,/shared/finance/payroll/plan_170.zip,READ,3891,WKSTN-U1014,True
FILE020025,2026-06-09 11:43:00,U1049,michelle.jones59,/shared/sales/contracts/data_878.zip,READ,2268,WKSTN-U1049,False
FILE017239,2026-06-09 11:52:00,U1042,michael.hill56,/shared/hr/employee_records/notes_517.docx,READ,,WKSTN-U1042,True
FILE028857,2026-06-09 11:54:00,U1071,matthew.robinson35,/shared/legal/case_files/report_581.pptx,WRITE,506,WKSTN-U1071,True
FILE037817,2026-06-09 11:19:00,U1092,steven.thomas,/shared/it/credentials_vault/data_781.docx,DOWNLOAD,1020,WKSTN-U1092,True
FILE030039,2026-06-09 11:40:00,U1074,sarah.williams7,/shared/legal/case_files/summary_435.pdf,READ,595,WKSTN-U1074,True
FILE020828,2026-06-09 11:30:00,U1051,sandra.king72,/shared/sales/leads/report_519.zip,READ,3376,WKSTN-U1051,False
FILE030841,2026-06-09 11:23:00,U1076,john.torres	,/shared/legal/compliance/notes_412.zip,READ,958,WKSTN-U1076,False
FILE039942,2026-06-09 11:54:00,U1097,mark.martinez10,/shared/exec/mna/summary_711.xlsx,READ,3312,WKSTN-U1097,True
FILE024414,2026-06-09 11:31:00,U1060,matthew.anderson,/shared/sales/contracts/summary_655.docx,READ,788,WKSTN-U1060,False
FILE014840,2026-06-09 11:39:00,U1036,linda.jones,/shared/hr/policies/summary_193.docx,READ,3875,WKSTN-U1036,False
FILE022443,2026-06-09 11:34:00,U1055,patricia.wilson54,/shared/sales/contracts/plan_758.zip,READ,2196,WKSTN-U1055,False
FILE002534,2026-06-09 12:24:00,U1007,sarah.robinson82,/shared/finance/budgets/plan_311.xlsx,,3661,WKSTN-U1007,False
FILE018029,2026-06-09 12:20:00,U1044,lisa.ramirez9,  /shared/hr/recruitment/summary_470.docx ,READ,3532,WKSTN-U1044,False
FILE006565,2026-06-09 12:15:00,U1017,emily.hernandez34,/shared/eng/source_code/data_648.csv,DOWNLOAD,4964,WKSTN-U1017,False
FILE026413,2026-06-09 12:13:00,U1065,michael.ramirez47,/shared/legal/compliance/data_152.pptx,READ,3925,WKSTN-U1065,False
FILE017238,2026-06-09 12:24:00,U1042,michael.hill56,/shared/hr/recruitment/plan_132.xlsx	,,4401,WKSTN-U1042,False
FILE022822,2026-06-09 12:23:00,U1056,anthony.clark,/shared/sales/contracts/data_480.csv,WRITE,1129,WKSTN-U1056,False
FILE002537,2026-06-09 12:24:00,U1007,sarah.robinson82,/shared/finance/reports/report_179.zip,READ,4633,WKSTN-U1007,False
FILE007946,2026-06-09 12:24:00,U1020,andrew.thomas36,/shared/eng/source_code/report_819.xlsx,READ,646000.0,WKSTN-U1020,False
FILE004444,2026-06-09 12:11:00,U1012,linda.martinez,  /shared/finance/payroll/notes_24.zip ,READ,1056,WKSTN-U1012,True
FILE024020,2026-06-09 12:06:00,U1059,daniel.perez98,/shared/sales/pricing/plan_742.xlsx,WRITE,3007,WKSTN-U1059,False
FILE037820,2026-06-09 12:15:00,U1092,steven.thomas,/shared/it/credentials_vault/plan_258.pptx,READ,483,WKSTN-U1092,True
FILE020021,2026-06-09 12:03:00,U1049,michelle.jones59,  /shared/sales/leads/report_693.pdf ,READ,4147,WKSTN-U1049,False
FILE009746,2026-06-09 12:04:00,U1024,emily.miller,/shared/eng/source_code/summary_692.pptx	,WRITE,3092,WKSTN-U1024,False
FILE003289,2026-06-09 12:04:00,U1009,daniel.brown,/shared/finance/budgets/data_954.pdf,READ,1253,WKSTN-U1009,False
FILE017642,2026-06-09 12:04:00,U1043,thomas.williams91,/shared/hr/policies/summary_277.docx,READ,4937,WKSTN-U1043,False
FILE034204,2026-06-09 12:03:00,U1084,joshua.taylor,/shared/it/network_configs/plan_237.csv,READ,3874,WKSTN-U1084,False
FILE024418,2026-06-09 12:25:00,U1060,matthew.anderson,/shared/sales/contracts/summary_829.pdf,READ,4934,  WKSTN-U1060 ,False
FILE010642,2026-06-09 12:21:00,U1026,elizabeth.gonzalez,/shared/eng/design_docs/summary_789.docx,WRITE,4804,WKSTN-U1026,False
FILE018840,2026-06-09 12:14:00,U1046,michelle.torres39,/shared/hr/policies/data_946.zip,READ,571,WKSTN-U1046,False
FILE014841,2026-06-09 12:06:00,U1036,linda.jones,/shared/hr/employee_records/notes_819.csv,READ,1966,WKSTN-U1036,True
FILE004865,2026-06-09 12:11:00,U1013,emily.smith,/shared/finance/payroll/notes_327.docx,READ,2958,WKSTN-U1013,True
FILE012417,2026-06-09 12:11:00,U1030,betty.rodriguez86,/shared/eng/source_code/data_429.pptx,WRITE,1867,WKSTN-U1030,False
FILE018026,2026-06-09 12:07:00,U1044,lisa.ramirez9,/shared/hr/recruitment/report_56.csv,READ,1343,WKSTN-U1044,False
FILE013667,2026-06-09 12:14:00,U1033,linda.miller,/shared/hr/recruitment/data_81.csv,READ,4704,WKSTN-U1033,False
FILE020024,2026-06-09 12:18:00,U1049,michelle.jones59,/shared/sales/contracts/summary_333.csv,READ,,WKSTN-U1049,False
FILE005691,2026-06-09 13:03:00,U1015,lisa.hernandez,/shared/finance/payroll/data_644.zip,WRITE,3663,WKSTN-U1015,True
FILE031620,2026-06-09 12:40:00,U1078,michelle.miller,/shared/legal/compliance/plan_653.csv,READ,886,WKSTN-U1078,
FILE011561,2026-06-09 12:39:00,U1028,john.hill,/shared/eng/ci_configs/notes_892.zip,READ,862,WKSTN-U1028,
FILE040337,2026-06-09 13:05:00,U1098,nancy.wright49,/shared/exec/mna/notes_686.xlsx,READ,3225,WKSTN-U1098,True
FILE024812,2026-06-09 12:53:00,U1061,jessica.rodriguez,/shared/sales/pricing/report_490.zip,READ,3316,WKSTN-U1061,False
FILE032885,2026-06-09 13:06:00,U1081,margaret.davis,/shared/it/credentials_vault/data_134.pdf,DOWNLOAD,3414,WKSTN-U1081,True
FILE030035,2026-06-09 13:03:00,U1074,sarah.williams7,/shared/legal/case_files/data_756.csv,READ,4825,WKSTN-U1074,True
FILE013268,2026-06-09 12:42:00,U1032,paul.wright91,/shared/hr/policies/data_986.csv,DOWNLOAD,3278,,False
FILE021220,2026-06-09 12:56:00,U1052,paul.taylor,/shared/sales/leads/notes_744.pdf,DOWNLOAD,4775,WKSTN-U1052,False
FILE039524,2026-06-09 12:30:00,U1096,david.allen76,/shared/exec/mna/report_241.docx,READ,4283,WKSTN-U1096,True
FILE018839,2026-06-09 13:04:00,U1046,michelle.torres39,/shared/hr/employee_records/report_472.pptx,WRITE,2616,WKSTN-U1046,True
FILE022445,2026-06-09 12:57:00,U1055,patricia.wilson54,/shared/sales/contracts/summary_263.zip,READ,4977,WKSTN-U1055,
FILE011090,2026-06-09 12:42:00,U1027,patricia.brown75,/shared/eng/source_code/notes_737.csv,READ,4524,WKSTN-U1027,False
FILE009304,2026-06-09 12:51:00,U1023,richard.wright,,DOWNLOAD,,WKSTN-U1023,False
FILE006106,2026-06-09 12:51:00,U1016,patricia.thomas,/shared/eng/ci_configs/report_422.zip,WRITE,1856,WKSTN-U1016,False
FILE017641,2026-06-09 12:35:00,U1043,thomas.williams91,/shared/hr/employee_records/report_393.pptx,READ,378,WKSTN-U1043,True
FILE004867,2026-06-09 12:57:00,U1013,,/shared/finance/budgets/summary_829.pptx,READ,3041,WKSTN-U1013,False
FILE009745,2026-06-09 12:42:00,U1024,emily.miller,/shared/eng/ci_configs/data_482.pdf,READ,4471,WKSTN-U1024,False
FILE021217,2026-06-09 12:40:00,U1052,paul.taylor,/shared/sales/leads/plan_781.pptx,READ,1632,WKSTN-U1052,False
FILE012421,2026-06-09 12:56:00,U1030,betty.rodriguez86,/shared/eng/ci_configs/report_45.pdf,WRITE,4020,WKSTN-U1030,False
FILE036465,2026-06-09 12:29:00,U1089,PAUL.BROWN27,/shared/it/network_configs/notes_974.docx,WRITE,1677,WKSTN-U1089,False
FILE009303,2026-06-09 12:49:00,U1023,richard.wright,/shared/eng/design_docs/report_822.pptx,WRITE,3077,WKSTN-U1023,False
FILE039525,2026-06-09 12:56:00,U1096,david.allen76,/shared/exec/strategy/report_299.pptx,,1995,WKSTN-U1096,False
FILE024416,2026-06-09 12:35:00,U1060,matthew.anderson,/shared/sales/pricing/data_585.csv,READ,4170,,False
FILE007039,2026-06-09 12:44:00,U1018,betty.white57,/shared/eng/ci_configs/summary_508.docx,READ,2745,WKSTN-U1018,False
FILE009302,2026-06-09 13:15:00,U1023,richard.wright,/shared/eng/source_code/data_41.csv,WRITE,1665,WKSTN-U1023,False
FILE026844,2026-06-09 13:10:00,U1066,michelle.wright62,/shared/legal/case_files/summary_681.pptx,,1356,WKSTN-U1066,True
FILE015238,2026-06-09 13:14:00,U1037,robert.martin,/shared/hr/policies/summary_711.pdf,READ,832,WKSTN-U1037,False
FILE000123,2026-06-09 13:15:00,U1001,linda.johnson95,/shared/finance/payroll/summary_167.docx,WRITE,1376,WKSTN-U1001,True
FILE028434,2026-06-09 13:19:00,U1070,betty.thomas40,/shared/legal/compliance/report_580.xlsx,READ,325,WKSTN-U1070,False
FILE037822,2026-06-09 13:24:00,U1092,steven.thomas,/shared/it/backups/plan_902.zip,READ,4234,WKSTN-U1092,False
FILE025227,2026-06-09 13:38:00,U1062,william.martin,/shared/sales/pricing/data_986.zip,READ,4032,WKSTN-U1062,False
FILE006104,2026-06-09 13:18:00,U1016,patricia.thomas,/shared/eng/ci_configs/report_684.xlsx,READ,3408,  WKSTN-U1016 ,False
FILE039526,2026-06-09 13:23:00,U1096,david.allen76,/shared/exec/board_docs/report_571.csv,READ,3862,WKSTN-U1096,True
FILE012851,2026-06-09 13:31:00,U1031,john.wright28,/shared/hr/policies/report_268.zip,DOWNLOAD,4985,WKSTN-U1031,False
FILE033757,2026-06-09 13:10:00,U1083,sarah.allen70,/shared/it/backups/report_886.pdf,READ,3144,WKSTN-U1083,False
FILE001351,2026-06-09 13:19:00,U1004,elizabeth.wilson98,/shared/finance/payroll/summary_779.pdf,READ,2437,WKSTN-U1004,True
FILE008849,2026-06-09 13:07:00,U1022,sandra.brown,/shared/eng/ci_configs/summary_884.docx,DOWNLOAD,4651,WKSTN-U1022,False
FILE004866,2026-06-09 13:10:00,U1013,emily.smith,/shared/finance/budgets/report_429.xlsx,WRITE,2881,WKSTN-U1013,False
FILE024816,2026-06-09 13:35:00,U1061,jessica.rodriguez,/shared/sales/pricing/notes_662.docx,READ,4598,WKSTN-U1061,False
FILE028433,2026-06-09 13:08:00,U1070,betty.thomas40,/shared/legal/compliance/summary_157.csv,WRITE,4460,WKSTN-U1070,False
FILE040720,2026-06-09 13:35:00,U1099,joseph.garcia,/shared/exec/board_docs/summary_52.pptx,READ,272,WKSTN-U1099,True
FILE004442,2026-06-09 13:09:00,U1012,linda.martinez,/shared/finance/reports/notes_801.pptx,READ,,WKSTN-U1012,False
FILE007945,2026-06-09 13:24:00,U1020,andrew.thomas36,/shared/eng/design_docs/summary_292.pdf,READ,2904,WKSTN-U1020,False
FILE039124,2026-06-09 13:21:00,U1095,richard.thomas74,/shared/exec/board_docs/plan_905.pdf,WRITE,744,WKSTN-U1095,True
FILE007507,2026-06-09 13:35:00,U1019,donna.anderson,/shared/eng/design_docs/notes_980.zip,WRITE,1191,WKSTN-U1019,False
FILE021609,2026-06-09 13:36:00,U1053,,/shared/sales/contracts/notes_753.docx,READ,4159,,False
FILE031622,2026-06-09 13:21:00,U1078,michelle.miller,,READ,1581,WKSTN-U1078,False
FILE011985,2026-06-09 13:26:00,U1029,michelle.garcia54,/shared/eng/design_docs/data_927.xlsx,READ,760,WKSTN-U1029,False
FILE021219,2026-06-09 13:12:00,U1052,paul.taylor,/shared/sales/pricing/report_637.pdf,READ,2317,WKSTN-U1052,False
FILE040338,2026-06-09 14:01:00,U1098,nancy.wright49,/shared/exec/strategy/plan_453.pdf,READ,3661,WKSTN-U1098,False
FILE035114,2026-06-09 13:57:00,U1086,steven.thompson53,/shared/it/network_configs/plan_274.pdf,WRITE,2639,WKSTN-U1086,False
FILE009301,2026-06-09 13:57:00,U1023,richard.wright,/shared/eng/source_code/data_253.csv,READ,2235,WKSTN-U1023,False
FILE029248,2026-06-09 13:46:00,U1072,kenneth.lopez,/shared/legal/compliance/plan_971.zip,READ,1234,WKSTN-U1072,False
FILE027599,2026-06-09 13:41:00,U1068,susan.thompson34,,READ,1237,WKSTN-U1068,True
FILE020413,2026-06-09 13:50:00,U1050,MICHAEL.RAMIREZ,/shared/sales/contracts/notes_232.pdf,WRITE,4028,WKSTN-U1050,False
FILE004051,2026-06-09 13:40:00,U1011,donna.ramirez75,/shared/finance/reports/notes_94.pdf	,DOWNLOAD,1947,WKSTN-U1011,False
FILE012422,2026-06-09 14:04:00,U1030,betty.rodriguez86,/shared/eng/source_code/summary_930.pptx,READ,1050,WKSTN-U1030,False
FILE038704,2026-06-09 14:02:00,U1094,elizabeth.lewis69,/shared/it/credentials_vault/notes_15.docx,DOWNLOAD,4762,WKSTN-U1094,True
FILE020829,2026-06-09 13:55:00,U1051,sandra.king72,/shared/sales/contracts/report_814.docx,WRITE,1485,WKSTN-U1051,False
FILE015649,2026-06-09 13:57:00,U1038,emily.clark,/shared/hr/recruitment/report_49.zip,READ,1249,WKSTN-U1038,False
FILE023609,2026-06-09 13:42:00,U1058,jennifer.ramirez18,/shared/sales/pricing/report_611.csv,READ,1820,WKSTN-U1058,False
FILE017637,2026-06-09 13:52:00,U1043,thomas.williams91,/shared/hr/recruitment/data_318.docx,write,4615,WKSTN-U1043,False
FILE007040,2026-06-09 13:43:00,U1018,betty.white57,,WRITE,2468,WKSTN-U1018,False
FILE031621,2026-06-09 14:04:00,U1078,michelle.miller,/shared/legal/compliance/data_56.pptx,READ,3290,WKSTN-U1078,False
FILE039941,2026-06-09 13:45:00,U1097,mark.martinez10,/shared/exec/strategy/plan_593.csv,READ,3874,WKSTN-U1097,False
FILE000947,2026-06-09 13:49:00,U1003,kenneth.clark29,/shared/finance/payroll/data_620.zip,READ,3664,WKSTN-U1003,True
FILE002918,2026-06-09 13:42:00,U1008,joshua.hernandez,/shared/finance/payroll/data_846.csv,READ,1475,WKSTN-U1008,True
FILE013666,2026-06-09 13:40:00,U1033,linda.miller,/shared/hr/policies/data_989.zip,READ,2720,WKSTN-U1033,False
FILE019255,2026-06-09 13:49:00,U1047,SANDRA.LEWIS,/shared/sales/leads/data_318.csv,WRITE,4349,WKSTN-U1047,False
FILE041097,2026-06-09 14:01:00,U1100,daniel.brown38,/shared/exec/strategy/report_180.zip,WRITE,601,WKSTN-U1100,False
FILE006564,2026-06-09 13:50:00,U1017,emily.hernandez34,/shared/eng/source_code/plan_733.zip,READ,2416,WKSTN-U1017,False
FILE025624,2026-06-09 14:10:00,U1063,john.nguyen,/shared/legal/compliance/plan_828.xlsx,READ,520,WKSTN-U1063,False
FILE003286,2026-06-09 14:09:00,U1009,daniel.brown,/shared/finance/budgets/summary_422.pdf,READ,1089,WKSTN-U1009,False
FILE033321,2026-06-09 14:09:00,U1082,,/shared/it/credentials_vault/plan_990.xlsx,DOWNLOAD,3567,WKSTN-U1082,True
FILE026019,2026-06-09 14:14:00,U1064,matthew.wright55,/shared/legal/contracts/notes_472.xlsx,WRITE,1944,WKSTN-U1064,False
FILE023224,2026-06-09 14:27:00,U1057,nancy.sanchez,/shared/sales/contracts/plan_628.xlsx,READ,1720,WKSTN-U1057,False
FILE028430,2026-06-09 14:31:00,U1070,betty.thomas40,/shared/legal/case_files/plan_241.zip,READ,3627,WKSTN-U1070,True
FILE037821,2026-06-09 14:34:00,U1092,steven.thomas,/shared/it/credentials_vault/notes_250.pptx,WRITE,428,WKSTN-U1092,True
FILE008850,2026-06-09 14:46:00,U1022,sandra.brown,/shared/eng/design_docs/report_460.zip,WRITE,4436,WKSTN-U1022,False
FILE034668,2026-06-09 14:19:00,U1085,barbara.walker67,/shared/it/backups/report_624.docx,DOWNLOAD,4692,WKSTN-U1085,False
FILE019252,2026-06-09 14:37:00,U1047,sandra.lewis,/shared/sales/pricing/summary_938.zip,READ,2893,WKSTN-U1047,False
FILE028858,2026-06-09 14:30:00,U1071,matthew.robinson35,/shared/legal/compliance/plan_941.xlsx,WRITE,4933,WKSTN-U1071,False
FILE036922,2026-06-09 14:27:00,U1090,mary.hill,/shared/it/credentials_vault/data_265.zip,READ,3070,WKSTN-U1090,True
FILE000124,2026-06-09 14:19:00,U1001,linda.johnson95,/shared/finance/payroll/report_421.pdf,WRITE,1965,WKSTN-U1001,True
FILE028431,2026-06-09 14:16:00,U1070,betty.thomas40,/shared/legal/compliance/report_25.zip,DOWNLOAD,2533,WKSTN-U1070,False
FILE038706,2026-06-09 14:23:00,U1094,elizabeth.lewis69,/shared/it/credentials_vault/report_528.csv,READ,184,WKSTN-U1094,True
FILE032884,2026-06-09 14:38:00,U1081,margaret.davis,/shared/it/backups/notes_358.docx,READ,4753,WKSTN-U1081,False
FILE001352,2026-06-09 14:34:00,U1004,elizabeth.wilson98,/shared/finance/budgets/plan_928.docx,READ,4548,WKSTN-U1004,False
FILE019256,2026-06-09 14:24:00,U1047,sandra.lewis,/shared/sales/contracts/plan_764.zip,READ,180,WKSTN-U1047,False
FILE011560,2026-06-09 14:27:00,U1028,JOHN.HILL,,,681,WKSTN-U1028,False
FILE007506,2026-06-09 14:26:00,U1019,donna.anderson,/shared/eng/ci_configs/report_851.xlsx,WRITE,1045,WKSTN-U1019,False
FILE030445,2026-06-09 14:17:00,U1075,STEVEN.LEWIS,/shared/legal/compliance/data_101.xlsx,WRITE,,WKSTN-U1075,False
FILE016434,2026-06-09 14:32:00,U1040,matthew.martin,/shared/hr/policies/data_393.pdf,READ,4683,WKSTN-U1040,False
FILE002145,2026-06-09 14:25:00,U1006,george.gonzalez,/shared/finance/reports/report_298.pdf,READ,2188,WKSTN-U1006,False
FILE039125,2026-06-09 14:13:00,U1095,richard.thomas74,/shared/exec/strategy/notes_154.pdf,WRITE,3946,WKSTN-U1095,False
FILE019253,2026-06-09 14:14:00,U1047,sandra.lewis,/shared/sales/leads/summary_996.xlsx	,READ,983,WKSTN-U1047,False
FILE022444,2026-06-09 14:26:00,U1055,patricia.wilson54,/shared/sales/contracts/summary_881.docx	,READ,2369,WKSTN-U1055,False
FILE033320,2026-06-09 14:27:00,U1082,karen.hill96,/shared/it/network_configs/plan_117.pptx,WRITE,1060,  WKSTN-U1082 ,False
FILE001354,2026-06-09 14:27:00,U1004,elizabeth.wilson98,/shared/finance/payroll/notes_286.xlsx,WRITE,2040,WKSTN-U1004	,True
FILE003698,2026-06-09 15:06:00,U1010,susan.young51,/shared/finance/reports/data_461.docx,,3479,WKSTN-U1010,False
FILE035112,2026-06-09 15:02:00,U1086,steven.thompson53,/shared/it/network_configs/report_931.pdf,READ,2326,WKSTN-U1086,False
FILE031625,2026-06-09 14:47:00,U1078,michelle.miller,/shared/legal/case_files/plan_554.zip,READ,2045,WKSTN-U1078,True
FILE007508,2026-06-09 14:54:00,U1019,donna.anderson,/shared/eng/design_docs/notes_420.pptx,READ,1751,WKSTN-U1019	,False
FILE012853,2026-06-09 14:46:00,U1031,john.wright28,  /shared/hr/policies/plan_602.docx ,,4442,WKSTN-U1031,False
FILE018027,2026-06-09 14:56:00,U1044,lisa.ramirez9,/shared/hr/employee_records/summary_463.xlsx,WRITE,1171,WKSTN-U1044,
FILE024019,2026-06-09 14:48:00,U1059,daniel.perez98,/shared/sales/leads/plan_659.pdf,READ,2208,WKSTN-U1059,False
FILE018417,2026-06-09 15:06:00,U1045,daniel.sanchez90,/shared/hr/policies/notes_725.csv,READ,4525,WKSTN-U1045,False
FILE006105,2026-06-09 14:59:00,U1016,patricia.thomas,/shared/eng/design_docs/data_581.csv,READ,3378,WKSTN-U1016,False
FILE005690,2026-06-09 14:53:00,U1015,lisa.hernandez,/shared/finance/budgets/report_245.pptx,READ,4476,WKSTN-U1015,False
FILE010646,2026-06-09 15:06:00,U1026,,/shared/eng/design_docs/report_956.csv,READ,2295,WKSTN-U1026,False
FILE008846,2026-06-09 14:59:00,U1022,sandra.brown,/shared/eng/design_docs/summary_462.csv,,1221,WKSTN-U1022,False
